country,country_name,country_id,year,family,seat_share,cabinet_share
DNK,Denmark,21,1971,com,2.2,0
DNK,Denmark,21,1971,con,20.7,37.8
DNK,Denmark,21,1971,eco,6.1,0
DNK,Denmark,21,1971,lib,34.1,62.300000000000004
DNK,Denmark,21,1971,other,2.2,0
DNK,Denmark,21,1971,right,0,0
DNK,Denmark,21,1971,soc,34.6,0
DNK,Denmark,21,1972,agr,0,0
DNK,Denmark,21,1972,chr,0,0
DNK,Denmark,21,1972,com,0,0
DNK,Denmark,21,1972,con,17.3,0
DNK,Denmark,21,1972,eco,9.5,0
DNK,Denmark,21,1972,lib,31.8,0
DNK,Denmark,21,1972,other,2.2,0
DNK,Denmark,21,1972,right,0,0
DNK,Denmark,21,1972,soc,39.1,100
DNK,Denmark,21,1973,agr,0,0
DNK,Denmark,21,1973,chr,0,0
DNK,Denmark,21,1973,com,0,0
DNK,Denmark,21,1973,con,17.3,0
DNK,Denmark,21,1973,eco,9.5,0
DNK,Denmark,21,1973,lib,31.8,0
DNK,Denmark,21,1973,other,2.2,0
DNK,Denmark,21,1973,right,0,0
DNK,Denmark,21,1973,soc,39.1,100
DNK,Denmark,21,1974,agr,0,0
DNK,Denmark,21,1974,chr,3.9,0
DNK,Denmark,21,1974,com,3.4,0
DNK,Denmark,21,1974,con,16.2,0
DNK,Denmark,21,1974,eco,6.1,0
DNK,Denmark,21,1974,lib,41.9,100
DNK,Denmark,21,1974,other,2.8,0
DNK,Denmark,21,1974,right,0,0
DNK,Denmark,21,1974,soc,25.7,0
DNK,Denmark,21,1975,agr,0,0
DNK,Denmark,21,1975,chr,3.9,0
DNK,Denmark,21,1975,com,3.4,0
DNK,Denmark,21,1975,con,16.2,0
DNK,Denmark,21,1975,eco,6.1,0
DNK,Denmark,21,1975,lib,41.9,100
DNK,Denmark,21,1975,other,2.8,0
DNK,Denmark,21,1975,right,0,0
DNK,Denmark,21,1975,soc,25.7,0
DNK,Denmark,21,1976,agr,0,0
DNK,Denmark,21,1976,chr,5,0
DNK,Denmark,21,1976,com,6.1,0
DNK,Denmark,21,1976,con,7.3,0
DNK,Denmark,21,1976,eco,5,0
DNK,Denmark,21,1976,lib,44.1,0
DNK,Denmark,21,1976,other,2.8,0
DNK,Denmark,21,1976,right,0,0
DNK,Denmark,21,1976,soc,29.6,100
DNK,Denmark,21,1977,agr,0,0
DNK,Denmark,21,1977,chr,5,0
DNK,Denmark,21,1977,com,6.1,0
DNK,Denmark,21,1977,con,7.3,0
DNK,Denmark,21,1977,eco,5,0
DNK,Denmark,21,1977,lib,44.1,0
DNK,Denmark,21,1977,other,2.8,0
DNK,Denmark,21,1977,right,0,0
DNK,Denmark,21,1977,soc,29.6,100
DNK,Denmark,21,1978,agr,0,0
DNK,Denmark,21,1978,chr,3.4,0
DNK,Denmark,21,1978,com,6.7,0
DNK,Denmark,21,1978,con,14,0
DNK,Denmark,21,1978,eco,3.9,0
DNK,Denmark,21,1978,lib,33,0
DNK,Denmark,21,1978,other,2.8,0
DNK,Denmark,21,1978,right,0,0
DNK,Denmark,21,1978,soc,36.3,100
DNK,Denmark,21,1979,agr,0,0
DNK,Denmark,21,1979,chr,3.4,0
DNK,Denmark,21,1979,com,6.7,0
DNK,Denmark,21,1979,con,14,0
DNK,Denmark,21,1979,eco,3.9,0
DNK,Denmark,21,1979,lib,33,24.4
DNK,Denmark,21,1979,other,2.8,0
DNK,Denmark,21,1979,right,0,0
DNK,Denmark,21,1979,soc,36.3,75.6
DNK,Denmark,21,1980,agr,0,0
DNK,Denmark,21,1980,chr,2.8,0
DNK,Denmark,21,1980,com,3.4,0
DNK,Denmark,21,1980,con,15.6,0
DNK,Denmark,21,1980,eco,6.1,0
DNK,Denmark,21,1980,lib,31.8,0
DNK,Denmark,21,1980,other,2.2,0
DNK,Denmark,21,1980,right,0,0
DNK,Denmark,21,1980,soc,38,100
DNK,Denmark,21,1981,agr,0,0
DNK,Denmark,21,1981,chr,2.8,0
DNK,Denmark,21,1981,com,3.4,0
DNK,Denmark,21,1981,con,15.6,0
DNK,Denmark,21,1981,eco,6.1,0
DNK,Denmark,21,1981,lib,31.8,0
DNK,Denmark,21,1981,other,2.2,0
DNK,Denmark,21,1981,right,0,0
DNK,Denmark,21,1981,soc,38,100
DNK,Denmark,21,1982,agr,0,0
DNK,Denmark,21,1982,chr,2.2,0
DNK,Denmark,21,1982,com,2.8,0
DNK,Denmark,21,1982,con,22.9,0
DNK,Denmark,21,1982,eco,11.7,0
DNK,Denmark,21,1982,lib,25.1,0
DNK,Denmark,21,1982,other,2.2,0
DNK,Denmark,21,1982,right,0,0
DNK,Denmark,21,1982,soc,33,100
DNK,Denmark,21,1983,agr,0,0
DNK,Denmark,21,1983,chr,2.2,6.2
DNK,Denmark,21,1983,com,2.8,0
DNK,Denmark,21,1983,con,22.9,63.1
DNK,Denmark,21,1983,eco,11.7,0
DNK,Denmark,21,1983,lib,25.1,30.8
DNK,Denmark,21,1983,other,2.2,0
DNK,Denmark,21,1983,right,0,0
DNK,Denmark,21,1983,soc,33,0
DNK,Denmark,21,1984,agr,0,0
DNK,Denmark,21,1984,chr,2.2,6.2
DNK,Denmark,21,1984,com,2.8,0
DNK,Denmark,21,1984,con,22.9,63.1
DNK,Denmark,21,1984,eco,11.7,0
DNK,Denmark,21,1984,lib,25.1,30.8
DNK,Denmark,21,1984,other,2.2,0
DNK,Denmark,21,1984,right,0,0
DNK,Denmark,21,1984,soc,33,0
DNK,Denmark,21,1985,agr,0,0
DNK,Denmark,21,1985,chr,2.8,6.5
DNK,Denmark,21,1985,com,2.8,0
DNK,Denmark,21,1985,con,29.1,64.9
DNK,Denmark,21,1985,eco,11.7,0
DNK,Denmark,21,1985,lib,21.8,28.6
DNK,Denmark,21,1985,other,0,0
DNK,Denmark,21,1985,right,0,0
DNK,Denmark,21,1985,soc,31.8,0
DNK,Denmark,21,1986,agr,0,0
DNK,Denmark,21,1986,chr,2.8,6.5
DNK,Denmark,21,1986,com,2.8,0
DNK,Denmark,21,1986,con,29.1,64.9
DNK,Denmark,21,1986,eco,11.7,0
DNK,Denmark,21,1986,lib,21.8,28.6
DNK,Denmark,21,1986,other,0,0
DNK,Denmark,21,1986,right,0,0
DNK,Denmark,21,1986,soc,31.8,0
DNK,Denmark,21,1987,agr,0,0
DNK,Denmark,21,1987,chr,2.8,6.5
DNK,Denmark,21,1987,com,2.8,0
DNK,Denmark,21,1987,con,29.1,64.9
DNK,Denmark,21,1987,eco,11.7,0
DNK,Denmark,21,1987,lib,21.8,28.6
DNK,Denmark,21,1987,other,0,0
DNK,Denmark,21,1987,right,0,0
DNK,Denmark,21,1987,soc,31.8,0
DNK,Denmark,21,1988,agr,0,0
DNK,Denmark,21,1988,chr,2.2,5.7
DNK,Denmark,21,1988,com,2.2,0
DNK,Denmark,21,1988,con,26.8,67.2
DNK,Denmark,21,1988,eco,15.1,0
DNK,Denmark,21,1988,lib,22.3,27.1
DNK,Denmark,21,1988,other,0,0
DNK,Denmark,21,1988,right,0,0
DNK,Denmark,21,1988,soc,31.3,0
DNK,Denmark,21,1989,agr,0,0
DNK,Denmark,21,1989,chr,2.2,0
DNK,Denmark,21,1989,com,0,0
DNK,Denmark,21,1989,con,25.7,52.2
DNK,Denmark,21,1989,eco,13.4,0
DNK,Denmark,21,1989,lib,27.4,47.699999999999996
DNK,Denmark,21,1989,other,0,0
DNK,Denmark,21,1989,right,0,0
DNK,Denmark,21,1989,soc,31.3,0
DNK,Denmark,21,1990,agr,0,0
DNK,Denmark,21,1990,chr,2.2,0
DNK,Denmark,21,1990,com,0,0
DNK,Denmark,21,1990,con,25.7,52.2
DNK,Denmark,21,1990,eco,13.4,0
DNK,Denmark,21,1990,lib,27.4,47.699999999999996
DNK,Denmark,21,1990,other,0,0
DNK,Denmark,21,1990,right,0,0
DNK,Denmark,21,1990,soc,31.3,0
DNK,Denmark,21,1991,agr,0,0
DNK,Denmark,21,1991,chr,2.2,0
DNK,Denmark,21,1991,com,0,0
DNK,Denmark,21,1991,con,22.3,50.8
DNK,Denmark,21,1991,eco,8.4,0
DNK,Denmark,21,1991,lib,27.4,49.2
DNK,Denmark,21,1991,other,0,0
DNK,Denmark,21,1991,right,0,0
DNK,Denmark,21,1991,soc,39.7,0
DNK,Denmark,21,1992,agr,0,0
DNK,Denmark,21,1992,chr,2.2,0
DNK,Denmark,21,1992,com,0,0
DNK,Denmark,21,1992,con,22.3,50.8
DNK,Denmark,21,1992,eco,8.4,0
DNK,Denmark,21,1992,lib,27.4,49.2
DNK,Denmark,21,1992,other,0,0
DNK,Denmark,21,1992,right,0,0
DNK,Denmark,21,1992,soc,39.7,0
DNK,Denmark,21,1993,agr,0,0
DNK,Denmark,21,1993,chr,2.2,0
DNK,Denmark,21,1993,com,0,0
DNK,Denmark,21,1993,con,22.3,50.8
DNK,Denmark,21,1993,eco,8.4,0
DNK,Denmark,21,1993,lib,27.4,49.2
DNK,Denmark,21,1993,other,0,0
DNK,Denmark,21,1993,right,0,0
DNK,Denmark,21,1993,soc,39.7,0
DNK,Denmark,21,1994,agr,0,0
DNK,Denmark,21,1994,chr,2.2,4.5
DNK,Denmark,21,1994,com,0,0
DNK,Denmark,21,1994,con,22.3,10.1
DNK,Denmark,21,1994,eco,8.4,0
DNK,Denmark,21,1994,lib,27.4,7.9
DNK,Denmark,21,1994,other,0,0
DNK,Denmark,21,1994,right,0,0
DNK,Denmark,21,1994,soc,39.7,77.5
DNK,Denmark,21,1995,agr,0,0
DNK,Denmark,21,1995,chr,0,0
DNK,Denmark,21,1995,com,3.4,0
DNK,Denmark,21,1995,con,19,6.7
DNK,Denmark,21,1995,eco,7.3,0
DNK,Denmark,21,1995,lib,34.6,10.7
DNK,Denmark,21,1995,other,1.1,0
DNK,Denmark,21,1995,right,0,0
DNK,Denmark,21,1995,soc,34.6,82.7
DNK,Denmark,21,1996,agr,0,0
DNK,Denmark,21,1996,chr,0,0
DNK,Denmark,21,1996,com,3.4,0
DNK,Denmark,21,1996,con,19,6.7
DNK,Denmark,21,1996,eco,7.3,0
DNK,Denmark,21,1996,lib,34.6,10.7
DNK,Denmark,21,1996,other,1.1,0
DNK,Denmark,21,1996,right,0,0
DNK,Denmark,21,1996,soc,34.6,82.7
DNK,Denmark,21,1997,agr,0,0
DNK,Denmark,21,1997,chr,0,0
DNK,Denmark,21,1997,com,3.4,0
DNK,Denmark,21,1997,con,19,0
DNK,Denmark,21,1997,eco,7.3,0
DNK,Denmark,21,1997,lib,34.6,11.4
DNK,Denmark,21,1997,other,1.1,0
DNK,Denmark,21,1997,right,0,0
DNK,Denmark,21,1997,soc,34.6,88.6
DNK,Denmark,21,1998,agr,0,0
DNK,Denmark,21,1998,chr,0,0
DNK,Denmark,21,1998,com,3.4,0
DNK,Denmark,21,1998,con,19,0
DNK,Denmark,21,1998,eco,7.3,0
DNK,Denmark,21,1998,lib,34.6,11.4
DNK,Denmark,21,1998,other,1.1,0
DNK,Denmark,21,1998,right,0,0
DNK,Denmark,21,1998,soc,34.6,88.6
DNK,Denmark,21,1999,agr,0,0
DNK,Denmark,21,1999,chr,2.2,0
DNK,Denmark,21,1999,com,2.8,0
DNK,Denmark,21,1999,con,14,0
DNK,Denmark,21,1999,eco,7.3,0
DNK,Denmark,21,1999,lib,30.2,10
DNK,Denmark,21,1999,other,0,0
DNK,Denmark,21,1999,right,7.3,0
DNK,Denmark,21,1999,soc,36.3,90
DNK,Denmark,21,2000,agr,0,0
DNK,Denmark,21,2000,chr,2.2,0
DNK,Denmark,21,2000,com,2.8,0
DNK,Denmark,21,2000,con,14,0
DNK,Denmark,21,2000,eco,7.3,0
DNK,Denmark,21,2000,lib,30.2,10
DNK,Denmark,21,2000,other,0,0
DNK,Denmark,21,2000,right,7.3,0
DNK,Denmark,21,2000,soc,36.3,90
DNK,Denmark,21,2001,agr,0,0
DNK,Denmark,21,2001,chr,2.2,0
DNK,Denmark,21,2001,com,2.8,0
DNK,Denmark,21,2001,con,14,0
DNK,Denmark,21,2001,eco,7.3,0
DNK,Denmark,21,2001,lib,30.2,10
DNK,Denmark,21,2001,other,0,0
DNK,Denmark,21,2001,right,7.3,0
DNK,Denmark,21,2001,soc,36.3,90
DNK,Denmark,21,2002,agr,0,0
DNK,Denmark,21,2002,chr,2.2,0
DNK,Denmark,21,2002,com,3.4,0
DNK,Denmark,21,2002,con,9.5,22.2
DNK,Denmark,21,2002,eco,6.7,0
DNK,Denmark,21,2002,lib,36.3,77.8
DNK,Denmark,21,2002,other,0,0
DNK,Denmark,21,2002,right,12.3,0
DNK,Denmark,21,2002,soc,29.6,0
DNK,Denmark,21,2003,agr,0,0
DNK,Denmark,21,2003,chr,2.2,0
DNK,Denmark,21,2003,com,3.4,0
DNK,Denmark,21,2003,con,9.5,22.2
DNK,Denmark,21,2003,eco,6.7,0
DNK,Denmark,21,2003,lib,36.3,77.8
DNK,Denmark,21,2003,other,0,0
DNK,Denmark,21,2003,right,12.3,0
DNK,Denmark,21,2003,soc,29.6,0
DNK,Denmark,21,2004,agr,0,0
DNK,Denmark,21,2004,chr,2.2,0
DNK,Denmark,21,2004,com,3.4,0
DNK,Denmark,21,2004,con,9.5,22.2
DNK,Denmark,21,2004,eco,6.7,0
DNK,Denmark,21,2004,lib,36.3,77.8
DNK,Denmark,21,2004,other,0,0
DNK,Denmark,21,2004,right,12.3,0
DNK,Denmark,21,2004,soc,29.6,0
DNK,Denmark,21,2005,agr,0,0
DNK,Denmark,21,2005,chr,2.2,0
DNK,Denmark,21,2005,com,3.4,0
DNK,Denmark,21,2005,con,9.5,22.2
DNK,Denmark,21,2005,eco,6.7,0
DNK,Denmark,21,2005,lib,36.3,77.8
DNK,Denmark,21,2005,other,0,0
DNK,Denmark,21,2005,right,12.3,0
DNK,Denmark,21,2005,soc,29.6,0
DNK,Denmark,21,2006,agr,0,0
DNK,Denmark,21,2006,chr,0,0
DNK,Denmark,21,2006,com,4.5,0
DNK,Denmark,21,2006,con,10.6,25.7
DNK,Denmark,21,2006,eco,6.1,0
DNK,Denmark,21,2006,lib,38.5,74.3
DNK,Denmark,21,2006,other,0,0
DNK,Denmark,21,2006,right,13.4,0
DNK,Denmark,21,2006,soc,26.8,0
DNK,Denmark,21,2007,agr,0,0
DNK,Denmark,21,2007,chr,0,0
DNK,Denmark,21,2007,com,4.5,0
DNK,Denmark,21,2007,con,10.6,25.7
DNK,Denmark,21,2007,eco,6.1,0
DNK,Denmark,21,2007,lib,38.5,74.3
DNK,Denmark,21,2007,other,0,0
DNK,Denmark,21,2007,right,13.4,0
DNK,Denmark,21,2007,soc,26.8,0
DNK,Denmark,21,2008,agr,0,0
DNK,Denmark,21,2008,chr,0,0
DNK,Denmark,21,2008,com,3.4,0
DNK,Denmark,21,2008,con,10.6,28.1
DNK,Denmark,21,2008,eco,12.8,0
DNK,Denmark,21,2008,lib,33.5,71.9
DNK,Denmark,21,2008,other,0,0
DNK,Denmark,21,2008,right,14,0
DNK,Denmark,21,2008,soc,25.7,0
DNK,Denmark,21,2009,agr,0,0
DNK,Denmark,21,2009,chr,0,0
DNK,Denmark,21,2009,com,3.4,0
DNK,Denmark,21,2009,con,10.6,28.1
DNK,Denmark,21,2009,eco,12.8,0
DNK,Denmark,21,2009,lib,33.5,71.9
DNK,Denmark,21,2009,other,0,0
DNK,Denmark,21,2009,right,14,0
DNK,Denmark,21,2009,soc,25.7,0
DNK,Denmark,21,2010,agr,0,0
DNK,Denmark,21,2010,chr,0,0
DNK,Denmark,21,2010,com,3.4,0
DNK,Denmark,21,2010,con,10.6,27.7
DNK,Denmark,21,2010,eco,12.8,0
DNK,Denmark,21,2010,lib,33.5,72.3
DNK,Denmark,21,2010,other,0,0
DNK,Denmark,21,2010,right,14,0
DNK,Denmark,21,2010,soc,25.7,0
DNK,Denmark,21,2011,agr,0,0
DNK,Denmark,21,2011,chr,0,0
DNK,Denmark,21,2011,com,3.4,0
DNK,Denmark,21,2011,con,10.6,27.7
DNK,Denmark,21,2011,eco,12.8,0
DNK,Denmark,21,2011,lib,33.5,72.3
DNK,Denmark,21,2011,other,0,0
DNK,Denmark,21,2011,right,14,0
DNK,Denmark,21,2011,soc,25.7,0
DNK,Denmark,21,2012,agr,0,0
DNK,Denmark,21,2012,chr,0,0
DNK,Denmark,21,2012,com,7.3,0
DNK,Denmark,21,2012,con,5,0
DNK,Denmark,21,2012,eco,8.9,20.8
DNK,Denmark,21,2012,lib,40.8,22.1
DNK,Denmark,21,2012,other,0,0
DNK,Denmark,21,2012,right,12.3,0
DNK,Denmark,21,2012,soc,25.7,57.1
DNK,Denmark,21,2013,agr,0,0
DNK,Denmark,21,2013,chr,0,0
DNK,Denmark,21,2013,com,7.3,0
DNK,Denmark,21,2013,con,5,0
DNK,Denmark,21,2013,eco,8.9,20.8
DNK,Denmark,21,2013,lib,40.8,22.1
DNK,Denmark,21,2013,other,0,0
DNK,Denmark,21,2013,right,12.3,0
DNK,Denmark,21,2013,soc,25.7,57.1
DNK,Denmark,21,2014,agr,0,0
DNK,Denmark,21,2014,chr,0,0
DNK,Denmark,21,2014,com,7.3,0
DNK,Denmark,21,2014,con,5,0
DNK,Denmark,21,2014,eco,8.9,20.8
DNK,Denmark,21,2014,lib,40.8,22.1
DNK,Denmark,21,2014,other,0,0
DNK,Denmark,21,2014,right,12.3,0
DNK,Denmark,21,2014,soc,25.7,57.1
DNK,Denmark,21,2015,agr,0,0
DNK,Denmark,21,2015,chr,0,0
DNK,Denmark,21,2015,com,7.3,0
DNK,Denmark,21,2015,con,5,0
DNK,Denmark,21,2015,eco,8.9,0
DNK,Denmark,21,2015,lib,40.8,27.9
DNK,Denmark,21,2015,other,0,0
DNK,Denmark,21,2015,right,12.3,0
DNK,Denmark,21,2015,soc,25.7,72.1
DNK,Denmark,21,2016,agr,0,0
DNK,Denmark,21,2016,chr,0,0
DNK,Denmark,21,2016,com,8.9,0
DNK,Denmark,21,2016,con,3.4,0
DNK,Denmark,21,2016,eco,8.9,0
DNK,Denmark,21,2016,lib,30.7,100
DNK,Denmark,21,2016,other,0,0
DNK,Denmark,21,2016,right,20.7,0
DNK,Denmark,21,2016,soc,27.4,0
DNK,Denmark,21,2017,agr,0,0
DNK,Denmark,21,2017,chr,0,0
DNK,Denmark,21,2017,com,8.9,0
DNK,Denmark,21,2017,con,3.4,11.3
DNK,Denmark,21,2017,eco,8.9,0
DNK,Denmark,21,2017,lib,30.7,88.7
DNK,Denmark,21,2017,other,0,0
DNK,Denmark,21,2017,right,20.7,0
DNK,Denmark,21,2017,soc,27.4,0
DNK,Denmark,21,2018,agr,0,0
DNK,Denmark,21,2018,chr,0,0
DNK,Denmark,21,2018,com,8.9,0
DNK,Denmark,21,2018,con,3.4,11.3
DNK,Denmark,21,2018,eco,8.9,0
DNK,Denmark,21,2018,lib,30.7,88.7
DNK,Denmark,21,2018,other,0,0
DNK,Denmark,21,2018,right,20.7,0
DNK,Denmark,21,2018,soc,27.4,0
DNK,Denmark,21,2019,agr,0,0
DNK,Denmark,21,2019,chr,0,0
DNK,Denmark,21,2019,com,8.9,0
DNK,Denmark,21,2019,con,3.4,11.3
DNK,Denmark,21,2019,eco,8.9,0
DNK,Denmark,21,2019,lib,30.7,88.7
DNK,Denmark,21,2019,other,0,0
DNK,Denmark,21,2019,right,20.7,0
DNK,Denmark,21,2019,soc,27.4,0
DNK,Denmark,21,2020,agr,0,0
DNK,Denmark,21,2020,chr,0,0
DNK,Denmark,21,2020,com,7.8,0
DNK,Denmark,21,2020,con,7.3,0
DNK,Denmark,21,2020,eco,10.6,0
DNK,Denmark,21,2020,lib,35.2,0
DNK,Denmark,21,2020,other,0,0
DNK,Denmark,21,2020,right,11.2,0
DNK,Denmark,21,2020,soc,27.9,100
EST,Estonia,75,1993,agr,0,0
EST,Estonia,75,1993,chr,0,0
EST,Estonia,75,1993,com,0,0
EST,Estonia,75,1993,con,38.6,76.5
EST,Estonia,75,1993,eco,1,0
EST,Estonia,75,1993,lib,17.8,0
EST,Estonia,75,1993,other,7.9,0
EST,Estonia,75,1993,right,7.9,0
EST,Estonia,75,1993,soc,26.7,23.5
EST,Estonia,75,1994,agr,0,0
EST,Estonia,75,1994,chr,0,0
EST,Estonia,75,1994,com,0,0
EST,Estonia,75,1994,con,38.6,76.5
EST,Estonia,75,1994,eco,1,0
EST,Estonia,75,1994,lib,17.8,0
EST,Estonia,75,1994,other,7.9,0
EST,Estonia,75,1994,right,7.9,0
EST,Estonia,75,1994,soc,26.7,23.5
EST,Estonia,75,1995,agr,0,0
EST,Estonia,75,1995,chr,0,0
EST,Estonia,75,1995,com,0,0
EST,Estonia,75,1995,con,38.6,76.5
EST,Estonia,75,1995,eco,1,0
EST,Estonia,75,1995,lib,17.8,0
EST,Estonia,75,1995,other,7.9,0
EST,Estonia,75,1995,right,7.9,0
EST,Estonia,75,1995,soc,26.7,23.5
EST,Estonia,75,1996,agr,0,0
EST,Estonia,75,1996,chr,0,0
EST,Estonia,75,1996,com,0,0
EST,Estonia,75,1996,con,12.9,0
EST,Estonia,75,1996,eco,0,0
EST,Estonia,75,1996,lib,59.4,100
EST,Estonia,75,1996,other,0,0
EST,Estonia,75,1996,right,0,0
EST,Estonia,75,1996,soc,27.7,0
EST,Estonia,75,1997,agr,0,0
EST,Estonia,75,1997,chr,0,0
EST,Estonia,75,1997,com,0,0
EST,Estonia,75,1997,con,12.9,0
EST,Estonia,75,1997,eco,0,0
EST,Estonia,75,1997,lib,59.4,100
EST,Estonia,75,1997,other,0,0
EST,Estonia,75,1997,right,0,0
EST,Estonia,75,1997,soc,27.7,0
EST,Estonia,75,1998,agr,0,0
EST,Estonia,75,1998,chr,0,0
EST,Estonia,75,1998,com,0,0
EST,Estonia,75,1998,con,12.9,0
EST,Estonia,75,1998,eco,0,0
EST,Estonia,75,1998,lib,59.4,100
EST,Estonia,75,1998,other,0,0
EST,Estonia,75,1998,right,0,0
EST,Estonia,75,1998,soc,27.7,0
EST,Estonia,75,1999,agr,0,0
EST,Estonia,75,1999,chr,0,0
EST,Estonia,75,1999,com,0,0
EST,Estonia,75,1999,con,12.9,0
EST,Estonia,75,1999,eco,0,0
EST,Estonia,75,1999,lib,59.4,100
EST,Estonia,75,1999,other,0,0
EST,Estonia,75,1999,right,0,0
EST,Estonia,75,1999,soc,27.7,0
EST,Estonia,75,2000,agr,0,0
EST,Estonia,75,2000,chr,0,0
EST,Estonia,75,2000,com,0,0
EST,Estonia,75,2000,con,24.8,34
EST,Estonia,75,2000,eco,0,0
EST,Estonia,75,2000,lib,24.8,34
EST,Estonia,75,2000,other,0,0
EST,Estonia,75,2000,right,0,0
EST,Estonia,75,2000,soc,50.5,32.1
EST,Estonia,75,2001,agr,0,0
EST,Estonia,75,2001,chr,0,0
EST,Estonia,75,2001,com,0,0
EST,Estonia,75,2001,con,24.8,34
EST,Estonia,75,2001,eco,0,0
EST,Estonia,75,2001,lib,24.8,34
EST,Estonia,75,2001,other,0,0
EST,Estonia,75,2001,right,0,0
EST,Estonia,75,2001,soc,50.5,32.1
EST,Estonia,75,2002,agr,0,0
EST,Estonia,75,2002,chr,0,0
EST,Estonia,75,2002,com,0,0
EST,Estonia,75,2002,con,24.8,34
EST,Estonia,75,2002,eco,0,0
EST,Estonia,75,2002,lib,24.8,34
EST,Estonia,75,2002,other,0,0
EST,Estonia,75,2002,right,0,0
EST,Estonia,75,2002,soc,50.5,32.1
EST,Estonia,75,2003,agr,0,0
EST,Estonia,75,2003,chr,0,0
EST,Estonia,75,2003,com,0,0
EST,Estonia,75,2003,con,24.8,0
EST,Estonia,75,2003,eco,0,0
EST,Estonia,75,2003,lib,24.8,39.1
EST,Estonia,75,2003,other,0,0
EST,Estonia,75,2003,right,0,0
EST,Estonia,75,2003,soc,50.5,60.9
EST,Estonia,75,2004,agr,0,0
EST,Estonia,75,2004,chr,0,0
EST,Estonia,75,2004,com,0,0
EST,Estonia,75,2004,con,47.5,68.4
EST,Estonia,75,2004,eco,0,0
EST,Estonia,75,2004,lib,18.8,31.7
EST,Estonia,75,2004,other,0,0
EST,Estonia,75,2004,right,0,0
EST,Estonia,75,2004,soc,33.7,0
EST,Estonia,75,2005,agr,0,0
EST,Estonia,75,2005,chr,0,0
EST,Estonia,75,2005,com,0,0
EST,Estonia,75,2005,con,47.5,68.4
EST,Estonia,75,2005,eco,0,0
EST,Estonia,75,2005,lib,18.8,31.7
EST,Estonia,75,2005,other,0,0
EST,Estonia,75,2005,right,0,0
EST,Estonia,75,2005,soc,33.7,0
EST,Estonia,75,2006,agr,0,0
EST,Estonia,75,2006,chr,0,0
EST,Estonia,75,2006,com,0,0
EST,Estonia,75,2006,con,47.5,21.7
EST,Estonia,75,2006,eco,0,0
EST,Estonia,75,2006,lib,18.8,31.7
EST,Estonia,75,2006,other,0,0
EST,Estonia,75,2006,right,0,0
EST,Estonia,75,2006,soc,33.7,46.7
EST,Estonia,75,2007,agr,0,0
EST,Estonia,75,2007,chr,0,0
EST,Estonia,75,2007,com,0,0
EST,Estonia,75,2007,con,47.5,21.7
EST,Estonia,75,2007,eco,0,0
EST,Estonia,75,2007,lib,18.8,31.7
EST,Estonia,75,2007,other,0,0
EST,Estonia,75,2007,right,0,0
EST,Estonia,75,2007,soc,33.7,46.7
EST,Estonia,75,2008,agr,0,0
EST,Estonia,75,2008,chr,0,0
EST,Estonia,75,2008,com,0,0
EST,Estonia,75,2008,con,24.8,31.7
EST,Estonia,75,2008,eco,5.9,0
EST,Estonia,75,2008,lib,30.7,51.7
EST,Estonia,75,2008,other,0,0
EST,Estonia,75,2008,right,0,0
EST,Estonia,75,2008,soc,38.6,16.7
EST,Estonia,75,2009,agr,0,0
EST,Estonia,75,2009,chr,0,0
EST,Estonia,75,2009,com,0,0
EST,Estonia,75,2009,con,24.8,31.7
EST,Estonia,75,2009,eco,5.9,0
EST,Estonia,75,2009,lib,30.7,51.7
EST,Estonia,75,2009,other,0,0
EST,Estonia,75,2009,right,0,0
EST,Estonia,75,2009,soc,38.6,16.7
EST,Estonia,75,2010,agr,0,0
EST,Estonia,75,2010,chr,0,0
EST,Estonia,75,2010,com,0,0
EST,Estonia,75,2010,con,24.8,38
EST,Estonia,75,2010,eco,5.9,0
EST,Estonia,75,2010,lib,30.7,62
EST,Estonia,75,2010,other,0,0
EST,Estonia,75,2010,right,0,0
EST,Estonia,75,2010,soc,38.6,0
EST,Estonia,75,2011,agr,0,0
EST,Estonia,75,2011,chr,0,0
EST,Estonia,75,2011,com,0,0
EST,Estonia,75,2011,con,24.8,38
EST,Estonia,75,2011,eco,5.9,0
EST,Estonia,75,2011,lib,30.7,62
EST,Estonia,75,2011,other,0,0
EST,Estonia,75,2011,right,0,0
EST,Estonia,75,2011,soc,38.6,0
EST,Estonia,75,2012,agr,0,0
EST,Estonia,75,2012,chr,0,0
EST,Estonia,75,2012,com,0,0
EST,Estonia,75,2012,con,22.8,41.1
EST,Estonia,75,2012,eco,0,0
EST,Estonia,75,2012,lib,32.7,58.9
EST,Estonia,75,2012,other,0,0
EST,Estonia,75,2012,right,0,0
EST,Estonia,75,2012,soc,44.6,0
EST,Estonia,75,2013,agr,0,0
EST,Estonia,75,2013,chr,0,0
EST,Estonia,75,2013,com,0,0
EST,Estonia,75,2013,con,22.8,41.1
EST,Estonia,75,2013,eco,0,0
EST,Estonia,75,2013,lib,32.7,58.9
EST,Estonia,75,2013,other,0,0
EST,Estonia,75,2013,right,0,0
EST,Estonia,75,2013,soc,44.6,0
EST,Estonia,75,2014,agr,0,0
EST,Estonia,75,2014,chr,0,0
EST,Estonia,75,2014,com,0,0
EST,Estonia,75,2014,con,22.8,41.1
EST,Estonia,75,2014,eco,0,0
