country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_id,duration,cabinet_type,grand_coalition
AUS,Australia,1901-03-30,1901-03-30,Barton,1,996,908,minority,0
AUS,Australia,1901-03-30,1903-09-24,Deakin I,0,997,216,minority,0
AUS,Australia,1903-12-16,1904-04-27,Watson,0,998,113,minority,0
AUS,Australia,1903-12-16,1904-08-18,Reid,0,999,321,min_win,1
AUS,Australia,1903-12-16,1905-07-05,Deakin II,0,1000,1227,minority,0
AUS,Australia,1906-12-02,1908-11-13,Fisher I,0,1001,201,minority,0
AUS,Australia,1906-12-02,1909-06-02,Deakin III,0,1002,331,min_win,0
AUS,Australia,1910-04-13,1910-04-29,Fisher II,0,1003,1152,min_win,0
AUS,Australia,1913-05-31,1913-06-24,Cook,0,1004,450,min_win,0
AUS,Australia,1914-09-05,1914-09-17,Fisher III,0,1005,405,min_win,0
AUS,Australia,1914-09-05,1915-10-27,Hughes I,0,1006,384,min_win,0
AUS,Australia,1914-09-05,1916-11-14,Hughes II,0,1007,95,minority,0
AUS,Australia,1914-09-05,1917-02-17,Hughes III,0,1008,77,minority,0
AUS,Australia,1917-05-05,1917-05-05,Hughes IV,0,1009,250,min_win,0
AUS,Australia,1917-05-05,1918-01-10,Hughes V,0,1010,702,min_win,0
AUS,Australia,1919-12-13,1919-12-13,Hughes VI,0,1011,1154,minority,0
AUS,Australia,1922-12-16,1923-02-09,Bruce I,0,1012,1009,min_win,0
AUS,Australia,1925-11-14,1925-11-14,Bruce II,0,1013,1099,min_win,0
AUS,Australia,1928-11-17,1928-11-17,Bruce III,0,1014,339,min_win,0
AUS,Australia,1929-10-12,1929-10-22,Scullin,0,1015,806,min_win,0
AUS,Australia,1931-12-19,1932-01-06,Lyons I,0,1016,1038,minority,0
AUS,Australia,1934-09-15,1934-11-09,Lyons II,0,1017,1079,min_win,0
AUS,Australia,1937-10-23,1937-10-23,Lyons III,0,1018,531,min_win,0
AUS,Australia,1937-10-23,1939-04-07,Page,1,1019,19,min_win,0
AUS,Australia,1937-10-23,1939-04-26,Menzies I,0,1020,323,minority,0
AUS,Australia,1937-10-23,1940-03-14,Menzies II,0,1021,228,min_win,0
AUS,Australia,1940-09-21,1940-10-28,Menzies III,0,1022,305,minority,0
AUS,Australia,1940-09-21,1941-08-29,Fadden,0,1023,39,minority,0
AUS,Australia,1940-09-21,1941-10-07,Curtin I,0,995,714,minority,0
AUS,Australia,1943-08-21,1943-09-21,Curtin II,0,994,654,min_win,0
AUS,Australia,1943-08-21,1945-07-06,Forde,1,632,7,min_win,0
AUS,Australia,1943-08-21,1945-07-13,Chifley I,0,574,476,min_win,0
AUS,Australia,1946-09-28,1946-11-01,Chifley II,0,490,1144,min_win,0
AUS,Australia,1949-12-10,1949-12-19,Menzies IV,0,450,508,min_win,0
AUS,Australia,1951-04-28,1951-05-11,Menzies V,0,566,1155,min_win,0
AUS,Australia,1954-05-29,1954-07-09,Menzies VI,0,178,551,min_win,0
AUS,Australia,1955-12-10,1956-01-11,Menzies VII,0,479,1064,min_win,0
AUS,Australia,1958-11-22,1958-12-10,Menzies IIX,0,627,1108,min_win,0
AUS,Australia,1961-12-09,1961-12-22,Menzies IX,0,288,726,minority,0
AUS,Australia,1963-11-30,1963-12-18,Menzies X,0,786,770,min_win,0
AUS,Australia,1963-11-30,1966-01-26,Holt I,0,261,322,min_win,0
AUS,Australia,1966-11-26,1966-12-14,Holt II,0,67,370,min_win,0
AUS,Australia,1966-11-26,1967-12-19,McEwen,0,634,22,min_win,0
AUS,Australia,1966-11-26,1968-01-10,Gorton I,0,1,49,min_win,0
AUS,Australia,1966-11-26,1968-02-28,Gorton II,0,795,623,min_win,0
AUS,Australia,1969-10-25,1969-11-12,Gorton III,0,1024,483,min_win,0
AUS,Australia,1969-10-25,1971-03-10,McMahon,1,671,650,min_win,0
AUS,Australia,1972-12-02,1972-12-19,Whitlam I,0,507,540,min_win,0
AUS,Australia,1974-05-18,1974-06-12,Whitlam II,0,844,517,min_win,0
AUS,Australia,1974-05-18,1975-11-11,Fraser I,1,720,41,minority,0
AUS,Australia,1975-12-13,1975-12-22,Fraser II,0,836,729,surplus,0
AUS,Australia,1977-12-10,1977-12-20,Fraser III,0,421,1049,surplus,0
AUS,Australia,1980-10-18,1980-11-03,Fraser IV,0,774,858,min_win,0
AUS,Australia,1983-03-05,1983-03-11,Hawke I,0,576,643,min_win,0
AUS,Australia,1984-12-01,1984-12-13,Hawke II,0,401,953,min_win,0
AUS,Australia,1987-07-11,1987-07-24,Hawke III,0,875,985,min_win,0
AUS,Australia,1990-03-24,1990-04-04,Hawke IV,0,155,625,min_win,0
AUS,Australia,1990-03-24,1991-12-20,Keating I,0,725,460,min_win,0
AUS,Australia,1993-03-13,1993-03-24,Keating II,0,49,1083,min_win,0
AUS,Australia,1996-03-02,1996-03-11,Howard I,0,402,954,surplus,0
AUS,Australia,1998-10-03,1998-10-21,Howard II,0,423,1132,min_win,0
AUS,Australia,2001-11-10,2001-11-26,Howard III,0,812,1065,min_win,0
AUS,Australia,2004-10-09,2004-10-26,Howard IV,0,234,1133,min_win,0
AUS,Australia,2007-11-24,2007-12-03,Rudd,0,385,934,min_win,0
AUS,Australia,2007-11-24,2010-06-24,Gillard I,0,736,82,min_win,0
AUS,Australia,2010-08-21,2010-09-14,Gillard II,0,108,1017,minority,0
AUS,Australia,2010-08-21,2013-06-27,Rudd II,0,1061,83,minority,0
AUS,Australia,2013-09-07,2013-09-18,Abbott,0,1066,727,surplus,0
AUS,Australia,2013-09-07,2015-09-15,Turnbull I,0,1174,308,surplus,0
AUS,Australia,2016-07-02,2016-07-19,Turnbull II,0,1490,766,min_win,0
AUS,Australia,2016-07-02,2018-08-24,Morrison,0,1585,442,min_win,0
AUT,Austria,1919-02-16,1919-03-15,Renner II,0,1535,216,min_win,1
AUT,Austria,1919-02-16,1919-10-17,Renner III,0,1536,264,min_win,1
AUT,Austria,1919-02-16,1920-07-07,Mayr I,1,1537,136,surplus,1
AUT,Austria,1920-10-17,1920-11-20,Mayr II,0,1538,213,minority,0
AUT,Austria,1920-10-17,1921-06-21,Schober I,0,1539,220,surplus,0
AUT,Austria,1920-10-17,1922-01-27,Schober II,0,1540,124,minority,0
AUT,Austria,1920-10-17,1922-05-31,Seipel I,0,1541,321,min_win,0
AUT,Austria,1920-10-17,1923-04-17,Seipel II,0,1542,217,min_win,0
AUT,Austria,1923-10-21,1923-11-20,Seipel III,0,1543,366,min_win,0
AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1544,421,min_win,0
AUT,Austria,1923-10-21,1926-01-15,Ramek II,0,1545,278,min_win,0
AUT,Austria,1923-10-21,1926-10-20,Seipel IV,0,1546,211,surplus,0
AUT,Austria,1927-04-24,1927-05-19,Seipel V,0,1547,716,surplus,0
AUT,Austria,1927-04-24,1929-05-04,Streeruwitz,0,1548,145,surplus,0
AUT,Austria,1927-04-24,1929-09-26,Schober III,0,1549,369,surplus,0
AUT,Austria,1927-04-24,1930-09-30,Vaugoin,0,1550,65,minority,0
AUT,Austria,1930-11-09,1930-12-04,Ender,0,1551,198,min_win,0
AUT,Austria,1930-11-09,1931-06-20,Buresch I,0,1552,223,min_win,0
AUT,Austria,1930-11-09,1932-01-29,Buresch II,0,1553,112,min_win,0
AUT,Austria,1930-11-09,1932-05-20,Dollfuß,0,1554,4725,min_win,0
AUT,Austria,1930-11-09,1945-04-27,Renner IV,1,452,221,surplus,1
AUT,Austria,1945-11-25,1945-12-04,Figl I,0,133,716,surplus,1
AUT,Austria,1945-11-25,1947-11-20,Figl II,0,884,719,surplus,1
AUT,Austria,1949-10-09,1949-11-08,Figl III,0,775,1085,min_win,1
AUT,Austria,1949-10-09,1952-10-28,Figl IV,1,560,156,min_win,1
AUT,Austria,1953-02-22,1953-04-02,Raab I,0,659,1184,min_win,1
AUT,Austria,1956-05-13,1956-06-29,Raab II,0,105,1112,min_win,1
AUT,Austria,1959-05-10,1959-07-16,Raab III,0,114,476,min_win,1
AUT,Austria,1959-05-10,1960-11-03,Raab IV,0,757,159,min_win,1
AUT,Austria,1959-05-10,1961-04-11,Gorbach I,0,533,586,min_win,1
AUT,Austria,1962-11-18,1962-11-18,Gorbach II,1,890,129,min_win,1
AUT,Austria,1962-11-18,1963-03-27,Gorbach III,0,622,372,min_win,1
AUT,Austria,1962-11-18,1964-04-02,Klaus I,0,483,571,min_win,1
AUT,Austria,1962-11-18,1965-10-25,Klaus II,1,1035,176,min_win,1
AUT,Austria,1966-03-06,1966-04-19,Klaus III,0,561,1463,min_win,0
AUT,Austria,1970-03-01,1970-04-21,Kreisky I,0,354,562,minority,0
AUT,Austria,1971-10-10,1971-11-04,Kreisky II,0,365,1454,min_win,0
AUT,Austria,1975-10-05,1975-10-28,Kreisky III,0,350,1316,min_win,0
AUT,Austria,1979-05-06,1979-06-05,Kreisky IV,0,463,1449,min_win,0
AUT,Austria,1983-04-24,1983-05-24,Sinowatz,0,702,1119,min_win,0
AUT,Austria,1983-04-24,1986-06-16,Vranitzky I,0,828,219,min_win,0
AUT,Austria,1986-11-23,1987-01-21,Vranitzky II,0,873,1426,min_win,1
AUT,Austria,1990-10-07,1990-12-17,Vranitzky III,0,524,1443,min_win,1
AUT,Austria,1994-10-09,1994-11-29,Vranitzky IV,0,294,469,min_win,1
AUT,Austria,1995-12-17,1996-03-12,Vranitzky V,0,323,322,min_win,1
AUT,Austria,1995-12-17,1997-01-28,Klima I,0,412,978,min_win,1
AUT,Austria,1999-10-03,1999-10-03,Klima II,1,1034,124,min_win,1
AUT,Austria,1999-10-03,2000-02-04,Schuessel I,0,722,1024,min_win,1
AUT,Austria,2002-11-24,2002-11-24,Schuessel II,1,889,96,min_win,0
AUT,Austria,2002-11-24,2003-02-28,Schuessel III,0,257,767,min_win,0
AUT,Austria,2002-11-24,2005-04-05,Schuessel IV,0,888,646,minority,0
AUT,Austria,2006-10-01,2007-01-11,Gusenbauer,0,583,691,min_win,1
AUT,Austria,2008-09-28,2008-12-02,Faymann I,0,268,1840,min_win,1
AUT,Austria,2013-09-29,2013-12-16,Faymann II,0,1070,883,min_win,1
AUT,Austria,2013-09-29,2016-05-17,Kern,0,1485,580,min_win,1
AUT,Austria,2017-10-15,2017-12-18,Kurz,0,1521,532,min_win,0
AUT,Austria,2017-10-15,2019-06-03,Bierlein,1,1600,159,minority,0
BEL,Belgium,1900-05-27,1900-05-27,De Smet de Naeyer I,0,1374,728,min_win,0
BEL,Belgium,1902-05-25,1902-05-25,De Smet de Naeyer II,0,1376,1463,min_win,0
BEL,Belgium,1906-05-27,1906-05-27,De Smet de Naeyer III,0,1375,583,min_win,0
BEL,Belgium,1906-05-27,1907-12-31,De Trooz,0,1373,9,min_win,0
BEL,Belgium,1906-05-27,1908-01-09,Schollaert,0,1372,864,min_win,0
BEL,Belgium,1910-05-22,1910-05-22,Schollaert II,0,1377,392,min_win,0
BEL,Belgium,1910-05-22,1911-06-18,De Broquevile I,0,1285,350,min_win,0
BEL,Belgium,1912-06-02,1912-06-02,De Broquevile II,0,1284,721,min_win,0
BEL,Belgium,1914-05-24,1914-05-24,De Broquevile III,0,1283,1469,minority,0
BEL,Belgium,1914-05-24,1918-06-01,Cooreman,0,1282,173,surplus,1
BEL,Belgium,1914-05-24,1918-11-21,Delacroix I,0,1281,376,surplus,1
BEL,Belgium,1919-11-16,1919-12-02,Delacroix II,0,1280,354,surplus,1
BEL,Belgium,1919-11-16,1920-11-20,Carton de Wiart,0,1279,391,surplus,1
BEL,Belgium,1921-11-20,1921-12-16,Theunis I,0,1278,816,min_win,0
BEL,Belgium,1921-11-20,1924-03-11,Theunis II,0,1488,428,min_win,0
BEL,Belgium,1921-11-20,1925-05-13,Van de Vyvere,0,1300,35,minority,0
BEL,Belgium,1921-11-20,1925-06-17,Poullet,0,1277,337,surplus,1
BEL,Belgium,1925-08-05,1926-05-20,Jasper,0,1276,556,surplus,1
BEL,Belgium,1925-08-05,1927-11-27,Jasper II,0,1275,546,min_win,0
BEL,Belgium,1929-05-25,1929-05-26,Jasper III,0,1274,741,min_win,0
BEL,Belgium,1929-05-25,1931-06-06,Renkin,0,1273,504,min_win,0
BEL,Belgium,1929-05-25,1932-10-22,De Broquevile IV,0,1272,759,min_win,0
BEL,Belgium,1932-11-27,1934-11-20,Theunis III,0,1271,125,min_win,0
BEL,Belgium,1932-11-27,1935-03-25,Van Zeeland I,0,1270,446,surplus,1
BEL,Belgium,1936-05-24,1936-06-13,Van Zeeland II,0,1269,529,surplus,1
BEL,Belgium,1936-05-24,1937-11-24,Janson,0,1268,172,surplus,1
BEL,Belgium,1936-05-24,1938-05-15,Spaak I,0,1267,283,surplus,1
BEL,Belgium,1936-05-24,1939-02-22,Pierlot I,0,1301,55,min_win,1
BEL,Belgium,1939-04-02,1939-04-18,Pierlot II,0,1266,138,minority,0
BEL,Belgium,1939-04-02,1939-09-03,Pierlot III,0,1265,1850,surplus,1
BEL,Belgium,1939-04-02,1944-09-26,Pierlot IV,1,593,77,minority,0
BEL,Belgium,1939-04-02,1944-12-12,Pierlot V,1,29,62,minority,0
BEL,Belgium,1939-04-02,1945-02-12,Van Acker I,1,808,171,minority,0
BEL,Belgium,1939-04-02,1945-08-02,Van Acker II,1,204,223,minority,0
BEL,Belgium,1946-02-17,1946-03-13,Spaak II,0,168,18,minority,0
BEL,Belgium,1946-02-17,1946-03-31,Van Acker III,0,489,125,min_win,0
BEL,Belgium,1946-02-17,1946-08-03,Huysmans,0,540,229,min_win,0
BEL,Belgium,1946-02-17,1947-03-20,Spaak III,0,496,617,min_win,1
BEL,Belgium,1946-02-17,1948-11-26,Spaak IV,0,40,258,min_win,1
BEL,Belgium,1949-06-26,1949-08-11,Eyskens G I,0,746,301,min_win,0
BEL,Belgium,1950-06-04,1950-06-08,Duvieusart,0,695,69,min_win,0
BEL,Belgium,1950-06-04,1950-08-16,Pholien,0,700,517,min_win,0
BEL,Belgium,1950-06-04,1952-01-15,Houtte,0,389,828,min_win,0
BEL,Belgium,1954-04-11,1954-04-22,Van Acker IV,0,745,1523,minority,0
BEL,Belgium,1958-06-01,1958-06-23,Eyskens G II,0,112,136,minority,0
BEL,Belgium,1958-06-01,1958-11-06,Eyskens G III,0,144,901,min_win,0
BEL,Belgium,1961-03-26,1961-04-25,Lefevre,0,613,1554,min_win,1
BEL,Belgium,1965-05-23,1965-07-27,Harmel,0,311,235,min_win,1
BEL,Belgium,1965-05-23,1966-03-19,Vanden Boeynants I,0,353,821,min_win,0
BEL,Belgium,1968-03-31,1968-06-17,Eyskens G IV,0,586,1313,surplus,1
BEL,Belgium,1971-11-07,1972-01-21,Eyskens G V,0,448,371,surplus,1
BEL,Belgium,1971-11-07,1973-01-26,Leburton,0,859,454,surplus,1
BEL,Belgium,1974-03-10,1974-04-25,Tindemans I,0,677,47,minority,0
BEL,Belgium,1974-03-10,1974-06-11,Tindemans II,0,847,999,min_win,0
BEL,Belgium,1974-03-10,1977-03-06,Tindemans III,0,451,89,minority,0
BEL,Belgium,1977-04-17,1977-06-03,Tindemans IV,0,225,504,surplus,1
BEL,Belgium,1977-04-17,1978-10-20,Vanden Boeynants II,1,233,165,surplus,1
BEL,Belgium,1978-12-17,1979-04-03,Martens I,0,521,295,surplus,1
BEL,Belgium,1978-12-17,1980-01-23,Martens II,0,278,116,surplus,1
BEL,Belgium,1978-12-17,1980-05-18,Martens III,0,266,157,surplus,1
BEL,Belgium,1978-12-17,1980-10-22,Martens IV,0,453,166,surplus,1
BEL,Belgium,1978-12-17,1981-04-06,Eyskens M,0,429,255,surplus,1
BEL,Belgium,1981-11-08,1981-12-17,Martens V,0,724,1442,min_win,0
BEL,Belgium,1985-10-13,1985-11-28,Martens VI,0,375,692,min_win,0
BEL,Belgium,1985-10-13,1987-10-21,Martens VII,1,92,201,min_win,0
BEL,Belgium,1987-12-13,1988-05-09,Martens VIII,0,457,1294,surplus,1
BEL,Belgium,1991-11-24,1991-11-24,Martens IX,1,570,104,min_win,1
BEL,Belgium,1991-11-24,1992-03-07,Dehaene I,0,624,1203,min_win,1
BEL,Belgium,1995-05-21,1995-06-23,Dehaene II,0,95,1480,min_win,1
BEL,Belgium,1999-06-13,1999-07-12,Verhofstadt I,0,193,1461,surplus,0
BEL,Belgium,2003-05-18,2003-07-12,Verhofstadt II,0,449,1429,min_win,1
BEL,Belgium,2007-06-10,2007-06-10,Verhofstadt III,1,886,194,minority,0
BEL,Belgium,2007-06-10,2007-12-21,Verhofstadt IV,1,441,90,surplus,1
BEL,Belgium,2007-06-10,2008-03-20,Leterme I,0,264,285,surplus,1
BEL,Belgium,2007-06-10,2008-12-30,Rompuy,0,80,330,surplus,1
BEL,Belgium,2007-06-10,2009-11-25,Leterme II,0,431,200,surplus,1
BEL,Belgium,2010-06-13,2010-06-13,Leterme III,1,675,541,minority,0
BEL,Belgium,2010-06-13,2011-12-06,Di Rupo,0,987,901,surplus,0
BEL,Belgium,2014-05-25,2014-05-25,Di Rupo II,1,1140,139,surplus,0
BEL,Belgium,2014-05-25,2014-10-11,Michel I,0,1147,1520,min_win,0
BEL,Belgium,2014-05-25,2018-12-09,Michel II,0,1586,335,minority,0
BGR,Bulgaria,1991-10-13,1991-11-05,Dimitrov,0,348,421,minority,0
BGR,Bulgaria,1991-10-13,1992-12-30,Berov,0,462,655,minority,0
BGR,Bulgaria,1991-10-13,1994-10-16,Indzhova,1,109,102,minority,0
BGR,Bulgaria,1994-12-18,1995-01-26,Videnov,0,541,748,min_win,0
BGR,Bulgaria,1994-12-18,1997-02-12,Sofiyanski,1,714,98,minority,0
BGR,Bulgaria,1997-04-19,1997-05-21,Kostov,0,792,1525,surplus,0
BGR,Bulgaria,2001-06-18,2001-07-24,Sakskoburggotski,0,575,1485,min_win,0
BGR,Bulgaria,2005-06-25,2005-08-17,Stanishev,0,425,1440,surplus,1
BGR,Bulgaria,2009-07-05,2009-07-27,Borisov I,0,805,1325,minority,0
BGR,Bulgaria,2009-07-05,2013-03-13,Raikov,1,1045,77,minority,0
BGR,Bulgaria,2013-05-12,2013-05-29,Oresharski,1,1058,433,minority,0
BGR,Bulgaria,2013-05-12,2014-08-05,Bliznashki,1,1139,94,minority,0
BGR,Bulgaria,2014-10-05,2014-11-07,Borisov II,0,1153,810,minority,0
BGR,Bulgaria,2014-10-05,2017-01-25,Gerdzhikov,1,1503,99,minority,0
BGR,Bulgaria,2017-03-26,2017-05-04,Borisov III,0,1505,919,min_win,0
CAN,Canada,1900-11-07,1900-11-07,Laurier I,0,1466,1457,min_win,0
CAN,Canada,1904-11-03,1904-11-03,Laurier II,0,1467,1453,min_win,0
CAN,Canada,1908-10-26,1908-10-26,Laurier III,0,1468,1079,min_win,0
CAN,Canada,1911-09-21,1911-10-10,Borden I,0,1171,2194,min_win,0
CAN,Canada,1911-09-21,1917-10-12,Borden II,0,1170,66,min_win,0
CAN,Canada,1917-12-17,1917-12-17,Borden III,0,1469,936,min_win,0
CAN,Canada,1917-12-17,1920-07-10,Meighen,0,1169,537,min_win,0
CAN,Canada,1921-12-06,1921-12-29,King I,0,1168,1731,minority,0
CAN,Canada,1926-09-14,1926-09-25,King II,0,1167,1412,min_win,0
CAN,Canada,1930-07-28,1930-08-07,Bennett,0,1166,1903,min_win,0
CAN,Canada,1935-10-14,1935-10-23,King III,0,1165,1616,min_win,0
CAN,Canada,1940-03-26,1940-03-26,King IV,0,1164,1903,min_win,0
CAN,Canada,1945-06-11,1945-06-11,King V,0,608,1253,min_win,0
CAN,Canada,1945-06-11,1948-11-15,St-Laurent I,0,534,224,min_win,0
CAN,Canada,1949-06-27,1949-06-27,St-Laurent II,0,750,1505,min_win,0
CAN,Canada,1953-08-10,1953-08-10,St-Laurent III,0,327,1411,min_win,0
CAN,Canada,1957-06-10,1957-06-21,Diefenbaker I,0,249,283,minority,0
CAN,Canada,1958-03-31,1958-03-31,Diefenbaker II,0,697,1540,min_win,0
CAN,Canada,1962-06-18,1962-06-18,Diefenbaker III,0,619,308,minority,0
CAN,Canada,1963-04-08,1963-04-22,Pearson I,0,857,971,minority,0
CAN,Canada,1965-11-08,1965-12-18,Pearson II,0,415,854,minority,0
CAN,Canada,1965-11-08,1968-04-20,Trudeau P I,0,565,77,minority,0
CAN,Canada,1968-06-25,1968-07-06,Trudeau P II,0,696,1605,min_win,0
CAN,Canada,1972-10-30,1972-11-27,Trudeau P III,0,25,619,minority,0
CAN,Canada,1974-07-08,1974-08-08,Trudeau P IV,0,783,1761,min_win,0
CAN,Canada,1979-05-22,1979-06-04,Clark,0,751,273,minority,0
CAN,Canada,1980-02-18,1980-03-03,Trudeau V,0,70,1580,min_win,0
CAN,Canada,1980-02-18,1984-06-30,Turner,0,670,79,min_win,0
CAN,Canada,1984-09-04,1984-09-17,Mulroney I,0,498,1542,min_win,0
CAN,Canada,1988-11-21,1988-12-07,Mulroney II,0,739,1661,min_win,0
CAN,Canada,1988-11-21,1993-06-25,Campbell,0,704,132,min_win,0
CAN,Canada,1993-10-25,1993-11-04,Chretien I,0,785,1315,min_win,0
CAN,Canada,1997-06-02,1997-06-11,Chretien II,0,182,1265,min_win,0
CAN,Canada,2000-11-27,2000-11-27,Chretien III,0,55,1110,min_win,0
CAN,Canada,2000-11-27,2003-12-12,Martin I,0,103,221,min_win,0
CAN,Canada,2004-06-28,2004-07-20,Martin II,0,308,566,minority,0
CAN,Canada,2006-01-23,2006-02-06,Harper I,0,610,997,minority,0
CAN,Canada,2008-10-14,2008-10-30,Harper II,0,612,914,minority,0
CAN,Canada,2011-05-02,2011-05-02,Harper III,0,919,1647,min_win,0
CAN,Canada,2015-10-19,2015-11-04,Trudeau J,0,1176,1466,min_win,0
CHE,Switzerland,1902-10-26,1902-12-11,Bundesrat 1902,0,1456,1053,surplus,1
CHE,Switzerland,1905-10-29,1905-10-29,Bundesrat 1905,0,1457,1092,surplus,1
CHE,Switzerland,1908-10-25,1908-10-25,Bundesrat 1908,0,1458,1145,surplus,1
CHE,Switzerland,1911-10-29,1911-12-14,Bundesrat 1911,0,1459,1046,surplus,1
CHE,Switzerland,1914-10-25,1914-10-25,Bundesrat 1914,0,1465,975,surplus,1
CHE,Switzerland,1914-10-25,1917-06-26,Bundesrat 1917 I,0,1463,170,surplus,1
CHE,Switzerland,1917-10-28,1917-12-13,Bundesrat 1917 II,0,1464,728,surplus,1
CHE,Switzerland,1919-10-26,1919-12-11,Bundesrat 1919,0,981,1099,min_win,1
CHE,Switzerland,1922-10-29,1922-12-14,Bundesrat 1922,0,980,1099,min_win,1
CHE,Switzerland,1925-10-25,1925-12-17,Bundesrat 1925,0,979,1092,min_win,0
CHE,Switzerland,1928-10-28,1928-12-13,Bundesrat 1928,0,977,364,min_win,0
CHE,Switzerland,1928-10-28,1929-12-12,Bundesrat 1929,0,978,735,surplus,0
CHE,Switzerland,1931-10-25,1931-12-17,Bundesrat 1931,0,976,826,surplus,0
CHE,Switzerland,1931-10-25,1934-03-22,Bundesrat 1934,0,975,629,surplus,0
CHE,Switzerland,1935-10-27,1935-12-11,Bundesrat 1935,0,974,1463,min_win,0
CHE,Switzerland,1939-10-29,1939-12-13,Bundesrat 1939,0,973,1463,min_win,0
CHE,Switzerland,1943-10-31,1943-12-15,Bundesrat 1943,0,972,1457,surplus,1
CHE,Switzerland,1947-10-26,1947-12-11,Bundesrat 1947,0,556,1463,surplus,1
CHE,Switzerland,1951-10-28,1951-12-13,Bundesrat 1951,0,814,1463,surplus,1
CHE,Switzerland,1955-10-30,1955-12-15,Bundesrat 1955,0,635,1463,min_win,0
CHE,Switzerland,1959-10-25,1959-12-17,Bundesrat 1959,0,623,1456,surplus,1
CHE,Switzerland,1963-10-27,1963-12-12,Bundesrat 1963,0,513,1463,surplus,1
CHE,Switzerland,1967-10-29,1967-12-14,Bundesrat 1967,0,777,1455,surplus,1
CHE,Switzerland,1971-10-31,1971-12-08,Bundesrat 1971,0,79,1463,surplus,1
CHE,Switzerland,1975-10-26,1975-12-10,Bundesrat 1975,0,20,1456,surplus,1
CHE,Switzerland,1979-10-21,1979-12-05,Bundesrat 1979,0,723,1463,surplus,1
CHE,Switzerland,1983-10-23,1983-12-07,Bundesrat 1983,0,129,1463,surplus,1
CHE,Switzerland,1987-10-18,1987-12-09,Bundesrat 1987,0,426,1456,surplus,1
CHE,Switzerland,1991-10-20,1991-12-04,Bundesrat 1991,0,773,1470,surplus,1
CHE,Switzerland,1995-10-22,1995-12-13,Bundesrat 1995,0,38,1463,surplus,1
CHE,Switzerland,1999-10-24,1999-12-15,Bundesrat 1999,0,198,1456,surplus,1
CHE,Switzerland,2003-10-19,2003-12-10,Bundesrat 2003,0,855,1463,surplus,1
CHE,Switzerland,2007-10-21,2007-12-12,Bundesrat 2007,0,508,364,min_win,0
CHE,Switzerland,2007-10-21,2008-12-10,Bundesrat 2008,0,903,1099,surplus,1
CHE,Switzerland,2011-10-23,2011-12-14,Bundesrat 2011,0,989,1456,surplus,1
CHE,Switzerland,2015-10-18,2015-12-09,Bundesrat 2015,0,1212,1431,surplus,1
CYP,Cyprus,1976-09-05,1976-09-05,Makarios,0,1478,360,minority,0
CYP,Cyprus,1976-09-05,1977-08-31,Kyprianou I,0,166,189,min_win,0
CYP,Cyprus,1976-09-05,1978-03-08,Kyprianou II,0,210,1173,min_win,0
CYP,Cyprus,1981-05-24,1981-05-24,Kyprianou III,0,914,645,minority,0
CYP,Cyprus,1981-05-24,1983-02-28,Kyprianou IV,0,313,1014,minority,0
CYP,Cyprus,1985-12-08,1985-12-08,Kyprianou V,0,913,812,minority,0
CYP,Cyprus,1985-12-08,1988-02-28,Vassiliou I,0,784,1176,minority,0
CYP,Cyprus,1991-05-19,1991-05-19,Vassiliou II,0,912,651,minority,0
CYP,Cyprus,1991-05-19,1993-02-28,Clerides I,0,645,1183,surplus,0
CYP,Cyprus,1996-05-26,1996-05-26,Clerides II,0,911,643,surplus,0
CYP,Cyprus,1996-05-26,1998-02-28,Clerides III,0,731,1184,surplus,0
CYP,Cyprus,2001-05-27,2001-05-27,Clerides IV,0,910,642,surplus,0
CYP,Cyprus,2001-05-27,2003-02-28,Papadopoulos I,0,342,1178,surplus,0
CYP,Cyprus,2006-05-21,2006-05-21,Papadopoulos II,0,909,648,surplus,0
CYP,Cyprus,2006-05-21,2008-02-28,Christofias I,0,289,733,surplus,0
CYP,Cyprus,2006-05-21,2010-03-02,Christofias II,0,908,446,min_win,0
CYP,Cyprus,2011-05-22,2011-05-22,Christofias III,0,921,75,minority,0
CYP,Cyprus,2011-05-22,2011-08-05,Christofias IV,0,920,572,minority,0
CYP,Cyprus,2011-05-22,2013-02-27,Anastasiades I,0,1064,380,surplus,0
CYP,Cyprus,2011-05-22,2014-03-14,Anastasiades II,0,1086,800,minority,0
CYP,Cyprus,2016-05-22,2016-05-22,Anastasiades III,0,1492,1266,minority,0
CZE,Czech Republic,1990-06-09,1990-06-29,Pithart,0,262,734,surplus,0
CZE,Czech Republic,1992-06-06,1992-07-02,Klaus I,0,165,183,min_win,0
CZE,Czech Republic,1992-06-06,1993-01-01,Klaus II,0,835,1278,min_win,0
CZE,Czech Republic,1996-06-01,1996-07-02,Klaus III,0,136,549,minority,0
CZE,Czech Republic,1996-06-01,1998-01-02,Tosovsky,1,76,196,minority,0
CZE,Czech Republic,1998-06-20,1998-07-17,Zeman,0,443,1459,minority,0
CZE,Czech Republic,2002-06-15,2002-07-15,Spidla,0,504,751,min_win,0
CZE,Czech Republic,2002-06-15,2004-08-04,Gross,0,580,264,min_win,0
CZE,Czech Republic,2002-06-15,2005-04-25,Paroubek,0,15,478,min_win,0
CZE,Czech Republic,2006-06-03,2006-08-16,Topolanek I,0,600,146,minority,0
