id,type_id,country_id,date,first_round_election_id,early,wikipedia,seats_total,electorate,votes_cast,votes_valid,data_source,description,comment,previous_parliament_election_id,previous_ep_election_id,previous_cabinet_id,old_countryID,old_parlID
854,13,29,1940-03-26,,0,"http://en.wikipedia.org/wiki/Canadian_federal_election,_1940",245,6588888,4672531,4620260,no-2005,,,857,,1165,,
855,13,67,2015-04-19,,0,"http://en.wikipedia.org/wiki/Finnish_parliamentary_election,_2015",200,4463333,2983856,2968459,vaalit,,,700,823,1145,,
856,13,44,2015-05-07,,0,"http://en.wikipedia.org/wiki/United_Kingdom_general_election,_2015",650,46424006,,30691680,ec,,,582,845,874,,
857,13,29,1935-10-14,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1935",245,5918207,4452675,4406854,no-2005,,,858,,1166,,
858,13,29,1930-07-28,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1930",245,5153971,3922481,3898527,no-2005,,,859,,1167,,
859,13,29,1926-09-14,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1926",245,4665381,3273062,3256508,no-2005,,,860,,1168,,
860,13,29,1925-10-29,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1925",245,4608636,3168412,3152525,no-2005,,,861,,1168,,
861,13,29,1921-12-06,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1921",235,4435310,3139306,3123903,no-2005,,,862,,1169,,
862,13,29,1917-12-17,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1917",235,2093799,1892741,1885329,no-2005,,,863,,1170,,
863,13,29,1911-09-21,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1911",221,1820742,1314953,1307528,no-2005,,,885,,1468,,
864,13,9,1936-10-19,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1936",150,1741905,1463468,1455238,mackie,,,865,,1223,,
865,13,9,1933-10-16,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1933",150,1643498,1255038,1248686,mackie,,,866,,1225,,
866,13,9,1930-10-20,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1930",150,1550077,1202101,1194755,mackie,,,867,,1229,,
867,13,9,1927-10-17,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1927",150,1484409,1010625,999297,mackie,,,951,,1231,,
868,13,64,1900-05-27,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1900",152,7343466,6650796,6194371,no-2010,,,,,,,
869,13,64,1902-05-25,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1902",85,1153587,1103568,1064926,no-2010,,,868,,1374,,
870,13,64,1904-05-29,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1904",81,1216735,1143403,1107940,"mackie, no-2010",,,869,,1376,,
871,13,64,1906-05-27,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1906",85,1259242,1201778,1172828,"mackie, no-2010",,,870,,1376,,
872,13,64,1908-05-24,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1908",82,1304864,1239631,1200906,"mackie, no-2010",,,871,,1372,,
873,13,64,1910-05-22,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1910",85,1365116,1306754,1274499,"mackie, no-2010",,,872,,1372,,
874,13,64,1912-06-02,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1912",186,2814181,2684098,2621771,"mackie, no-2010",,,873,,1285,,
875,13,64,1914-05-24,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1914",88,1436962,,1334581,"mackie, no-2010",,,874,,1284,,
876,13,64,1919-11-16,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1919",186,2102710,1860890,1761802,no-2010,,,875,,1281,,
877,13,64,1921-11-20,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1921",186,2226797,2029293,1931966,no-2010,,,876,,1279,,
878,13,64,1925-08-05,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1925",187,2346096,2178193,2079920,no-2010,,,877,,1277,,
879,13,64,1929-05-25,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1929",187,2498446,2346729,2230069,no-2010,,,878,,1275,,
880,13,64,1932-11-27,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1932",187,2554843,2409553,2335192,no-2010,,,879,,1272,,
881,13,64,1936-05-24,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1936",202,2652707,2511246,2362436,ibz,,,880,,1270,,
882,13,64,1939-04-02,,0,"https://en.wikipedia.org/wiki/Belgian_general_election,_1939",202,2667341,2107156,1955814,ibz,,,881,,1301,,
883,13,29,1900-11-07,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1900",213,1167402,,950763,no-2005,,,,,,,
884,13,29,1904-11-03,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1904",214,1385490,,1030788,no-2005,,,883,,1466,,
885,13,29,1908-10-26,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_1908",221,1463591,,1174709,no-2005,,,884,,1467,,
886,13,21,1901-04-03,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1901",114,404271,228576,225066,mackie,,,,,,,
887,13,21,1903-06-16,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1903",114,416748,235699,239698,mackie,,,886,,1365,,
888,13,21,1906-05-29,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1906",114,438341,305728,302062,no-2010,,,887,,1364,,
889,13,21,1909-05-25,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1909",114,460553,326384,324283,no-2010,,,888,,1363,,
890,13,21,1910-05-20,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1910",114,470392,351884,348856,no-2010,,,889,,1361,,
891,13,21,1913-05-20,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1913",114,491422,366315,363260,no-2010,,,890,,1360,,
892,13,21,1918-04-22,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1918",139,1218901,920397,916929,no-2010,,,999,,1252,,
893,13,21,1920-04-26,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_April_1920",139,1274377,1027288,1024206,no-2010,,,892,,1481,,
894,13,21,1920-09-21,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_September_1920",148,1576716,1214368,1211695,no-2010,,,1000,,1249,,
895,13,21,1924-04-11,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1924",148,1637564,1287084,1282937,no-2010,,,894,,1247,,
896,13,21,1926-12-02,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1926",148,1742604,1341226,1337647,no-2010,,,895,,1246,,
897,13,21,1929-04-02,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1929",148,1786092,1423150,1420246,no-2010,,,896,,1245,,
898,13,21,1932-11-16,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1932",148,1902835,1551121,1547082,no-2010,,,897,,1244,,
899,13,21,1935-10-22,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1935",148,2044997,1651132,1646438,no-2010,,,898,,1243,,
900,13,21,1939-04-03,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1939",148,2159356,1709556,1699889,no-2010,,,899,,1242,,
901,13,21,1943-03-23,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1943",148,2280716,2040583,2010783,no-2010,,,900,,1241,,
902,13,67,1917-10-02,,0,"https://en.wikipedia.org/wiki/Finnish_parliamentary_election,_1917",171,1441075,992762,,yle,,,,,,,
903,13,67,1919-03-03,,0,"https://en.wikipedia.org/wiki/Finnish_parliamentary_election,_1919",200,1438709,965872,961101,no-2010,,,902,,1220,,
904,13,67,1922-07-03,,0,"https://en.wikipedia.org/wiki/Finnish_parliamentary_election,_1922",200,1489022,870825,865421,no-2010,,,903,,1215,,
905,13,44,1918-12-14,,0,"https://en.wikipedia.org/wiki/United_Kingdom_general_election,_1918",707,21392322,,10786818,bef-7,"Late election on 14 December 1918.
Parliament was not dissolved until end of World War I.",,,,,,
906,13,44,1922-11-15,,0,"https://en.wikipedia.org/wiki/United_Kingdom_general_election,_1922",615,20874456,,14392330,bef-7,,,905,,1294,,
907,13,44,1923-12-06,,1,"https://en.wikipedia.org/wiki/United_Kingdom_general_election,_1923",615,21283061,,14547695,bef-7,"Early Election on 6 December 1923.
Parliament was dissolved after Bonar Law resigned as PM and successor Baldwin called for new elections after six weeks.",,906,,1293,,
908,13,44,1924-10-29,,1,"https://en.wikipedia.org/wiki/United_Kingdom_general_election,_1924",615,21730988,,16640279,bef-7,"Early Election on 29 October 1924.
Parliament was dissolved after the Labour Government resigned and called for new elections.",,907,,1292,,
909,13,44,1929-05-30,,0,"https://en.wikipedia.org/wiki/United_Kingdom_general_election,_1929",615,28854748,,22648375,bef-7,,,908,,1291,,
910,13,44,1931-10-27,,1,"https://en.wikipedia.org/wiki/United_Kingdom_general_election,_1931",615,29952361,,21656373,bef-7,"Early election on 27 October 1931.
Parliament was dissolved after Labor Government resigned in favour of an National Government under MacDonald, who called for elections after six weeks.",,909,,1290,,
911,13,44,1935-11-14,,0,"https://en.wikipedia.org/wiki/United_Kingdom_general_election,_1935",615,31374449,,21997054,bef-7,,,910,,1287,,
912,13,37,1922-06-22,,0,"https://en.wikipedia.org/wiki/Irish_general_election,_1922",128,1430104,641271,621587,no-2010,,,,,,,
913,13,37,1923-08-27,,1,"https://en.wikipedia.org/wiki/Irish_general_election,_1923",153,1786318,1094002,1053955,no-2010,,,912,,1446,,
914,13,37,1927-06-09,,0,"https://en.wikipedia.org/wiki/Irish_general_election,_June_1927",153,1730177,1177797,1146460,no-2010,,,913,,1438,,
915,13,37,1927-09-15,,1,"https://en.wikipedia.org/wiki/Irish_general_election,_September_1927",153,1730177,1192755,1170869,no-2010,,,914,,1439,,
917,13,37,1932-02-16,,0,"https://en.wikipedia.org/wiki/Irish_general_election,_1932",153,1695175,1294830,1274026,no-2010,,,915,,1440,,
918,13,37,1933-01-24,,1,"https://en.wikipedia.org/wiki/Irish_general_election,_1933",153,1727680,1401265,1386558,no-2010,,,917,,1441,,
919,13,37,1937-07-01,,0,"https://en.wikipedia.org/wiki/Irish_general_election,_1937",138,1775055,1352273,1324449,no-2010,,,918,,1442,,
920,13,37,1938-06-17,,1,"https://en.wikipedia.org/wiki/Irish_general_election,_1938",138,1770422,1302070,1286259,no-2010,,,919,,1443,,
921,13,37,1943-06-23,,0,"https://en.wikipedia.org/wiki/Irish_general_election,_1943",138,1816142,1347907,1331709,no-2010,,,920,,1444,,
922,13,56,1919-11-15,,0,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_1919",40,31870,14463,14035,no-2010,,,,,,,
923,13,56,1923-10-27,,0,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_1923",40,43932,31146,30362,no-2010,,,922,,1425,,
924,13,56,1927-07-09,,0,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_1927",42,46047,32928,32009,no-2010,,,923,,1428,,
925,13,56,1931-06-12,,0,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_1931",42,50617,39608,38544,no-2010,,,924,,1429,,
926,13,56,1933-07-16,,0,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_1933",42,53327,36771,35680,no-2010,,,925,,1431,,
927,13,56,1934-06-24,,0,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_1934",49,64338,52445,51929,no-2010,,,926,,1431,,
928,13,56,1937-06-29,,0,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_1937",49,67195,59096,58415,no-2010,,,927,,1432,,
929,13,56,1942-07-05,,0,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_July_1942",49,73440,58940,58131,no-2010,,,928,,1434,,
930,13,7,1919-10-26,,0,"https://en.wikipedia.org/wiki/Luxembourg_general_election,_1919",48,126194,,,no-2010,,,,,,,
931,13,7,1922-05-28,,0,"https://en.wikipedia.org/wiki/Luxembourg_general_election,_1922",48,,,,no-2010,,,930,,1448,,
932,13,7,1925-03-01,,0,"https://en.wikipedia.org/wiki/Luxembourg_general_election,_1925",47,,116285,111033,no-2010,,"The percentage of votes is not related to the number of valid votes, as voters could cast more votes in some constituencies than others, and is instead calculated based on the proportion of votes received in each constituency (Nohlen/Stöver 2010: 1254).",931,,1448,,
933,13,7,1928-06-03,,0,"https://en.wikipedia.org/wiki/Luxembourg_general_election,_1928",52,,60443,57884,no-2010,,"The percentage of votes is not related to the number of valid votes, as voters could cast more votes in some constituencies than others, and is instead calculated based on the proportion of votes received in each constituency (Nohlen/Stöver 2010: 1254).",932,,1450,,
934,13,7,1931-06-07,,0,"https://en.wikipedia.org/wiki/Luxembourg_general_election,_1931",54,,69498,65620,no-2010,,"The percentage of votes is not related to the number of valid votes, as voters could cast more votes in some constituencies than others, and is instead calculated based on the proportion of votes received in each constituency (Nohlen/Stöver 2010: 1254).",933,,1450,,
935,13,7,1934-06-03,,0,"https://en.wikipedia.org/wiki/Luxembourg_general_election,_1934",54,,69623,66416,no-2010,,"The percentage of votes is not related to the number of valid votes, as voters could cast more votes in some constituencies than others, and is instead calculated based on the proportion of votes received in each constituency (Nohlen/Stöver 2010: 1254).",934,,1451,,
936,13,7,1937-06-06,,0,"https://en.wikipedia.org/wiki/Luxembourg_general_election,_1937",55,,78220,73801,no-2010,,"The percentage of votes is not related to the number of votes in the table, as voters could cast more votes in some constituencies than others, and is instead calculated based on the proportion of votes received in each constituency (Nohlen/Stöver 2010: 1254).",935,,1451,,
937,13,8,1918-07-03,,0,"https://en.wikipedia.org/wiki/Dutch_general_election,_1918",93,1517380,,1344209,no-2010,,,,,,,
938,13,8,1922-07-05,,0,"https://en.wikipedia.org/wiki/Dutch_general_election,_1922",100,3299672,,2929569,no-2010,,,937,,1262,,
939,13,8,1925-07-01,,0,"https://en.wikipedia.org/wiki/Dutch_general_election,_1925",100,3543058,3236591,3085862,no-2010,,,938,,1261,,
940,13,8,1929-07-03,,0,"https://en.wikipedia.org/wiki/Dutch_general_election,_1929",100,3821612,3541985,3379503,no-2010,,,939,,1259,,
941,13,8,1933-04-26,,0,"https://en.wikipedia.org/wiki/Dutch_general_election,_1933",100,4126490,3899655,3721828,no-2010,,,940,,1258,,
942,13,8,1937-05-26,,0,"https://en.wikipedia.org/wiki/Dutch_general_election,_1937",100,4462859,4212903,4058077,no-2010,,,941,,1256,,
943,13,9,1900-07-01,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1900",114,416593,238617,235410,no-2010,,,,,,,
944,13,9,1903-09-16,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1903",117,433273,240503,236641,no-2010,,,943,,1378,,
945,13,9,1906-08-27,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1906",123,446705,289547,286893,no-2010,,,944,,1380,,
946,13,9,1909-10-25,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1909",123,760277,490246,482952,no-2010,,,945,,1382,,
947,13,9,1912-10-21,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1912",123,809582,533182,526928,no-2010,,,946,,1384,,
948,13,9,1915-10-21,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1915",123,1086657,671293,663008,no-2010,,,947,,1240,,
949,13,9,1918-10-21,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1918",126,1186602,717446,704590,no-2010,,,948,,1239,,
950,13,9,1921-10-24,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1921",150,1351183,917736,904669,no-2010,,,949,,1235,,
951,13,9,1924-10-21,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_1924",150,1412441,987185,973941,no-2010,,,950,,1233,,
952,13,11,1911-12-19,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1911",80,590042,481479,477336,"ec-nz, vow",,,972,,1323,,
953,13,11,1914-12-11,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1914",80,616043,540075,534457,"ec-nz, vow",,,952,,1320,,
954,13,11,1919-12-17,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1919",80,683420,560558,552971,"ec-nz, vow",,,953,,1320,,
955,13,11,1922-12-07,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1922",80,700111,641308,634728,"ec-nz, vow",,,954,,1321,,
956,13,11,1925-11-04,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1925",80,754113,694191,687285,"ec-nz, vow",,,955,,1313,,
957,13,11,1928-11-14,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1928",80,844633,764631,756331,"ec-nz, vow",,,956,,1313,,
958,13,11,1931-12-02,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1931",80,874787,719466,714511,"ec-nz, vow",,,957,,1315,,
959,13,11,1935-11-27,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1935",80,919798,859524,852637,"ec-nz, vow",,,958,,1319,,
960,13,11,1938-10-15,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1938",80,995173,953436,946393,"ec-nz, vow",,,959,,1316,,
961,13,35,1911-09-24,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_1911",230,1066200,607480,603974,no-2010,,,,,,,
962,13,35,1914-04-07,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_March_1914",230,1092454,763423,760194,no-2010,,,961,,1369,,
963,13,35,1914-09-13,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_September_1914",230,1111767,735485,731361,no-2010,,,962,,1369,,
964,13,35,1917-09-16,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_1917",217,1123969,739053,735984,no-2010,,,963,,1368,,
965,13,35,1920-09-17,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_1920",228,1192922,660193,658183,no-2010,,,964,,1193,,
966,13,35,1921-09-26,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_1921",230,3222917,1747553,1741952,no-2010,,,965,,1191,,
967,13,35,1924-09-21,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_1924",230,3338892,1771059,1765586,no-2010,,,966,,1189,,
968,13,35,1928-09-21,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_1928",230,3505672,2363301,2358811,no-2010,,,967,,1186,,
969,13,35,1932-09-18,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_1932",230,3698935,2501166,2495106,no-2010,,,968,,1184,,
970,13,35,1936-09-20,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_1936",230,3924598,2925776,2917753,no-2010,,,969,,1182,,
971,13,35,1940-09-15,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_1940",230,4110720,2889137,2874417,no-2010,,,970,,1179,,
972,13,11,1908-12-01,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1908",80,537003,431467,426871,"ec-nz, vow",,,973,,1309,,
973,13,11,1905-12-06,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1905",80,476473,412702,407234,"ec-nz, vow",,,974,,1325,,
974,13,11,1902-11-25,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_1902",80,415789,318859,416962,"ec-nz, vow",,,,,,,
975,13,20,2015-06-07,,0,"https://en.wikipedia.org/wiki/Turkish_general_election,_June_2015",550,56608817,47507467,46163243,tuik,Election on 7 June 2015. ,,806,,1143,,
976,13,21,2015-06-18,,0,"https://en.wikipedia.org/wiki/Danish_general_election,_2015",179,4145105,3560060,3518987,valgside,,,722,821,1074,,
977,13,40,1917-10-28,,0,https://en.wikipedia.org/wiki/1917_Swiss_federal_election,189,915222,,515022,mackie,,,978,,1463,,
978,13,40,1914-10-25,,0,https://en.wikipedia.org/wiki/1914_Swiss_federal_election,189,851377,,340250,mackie,,,979,,1459,,
979,13,40,1911-10-29,,0,https://en.wikipedia.org/wiki/1911_Swiss_federal_election,189,830102,,400870,mackie,,,980,,1458,,
980,13,40,1908-10-25,,0,https://en.wikipedia.org/wiki/1908_Swiss_federal_election,167,809508,,398224,mackie,,,981,,1457,,
981,13,40,1905-10-29,,0,https://en.wikipedia.org/wiki/1905_Swiss_federal_election,167,779835,,411419,mackie,,,982,,1456,,
982,13,40,1902-10-26,,0,https://en.wikipedia.org/wiki/1902_Swiss_federal_election,167,760252,,407322,mackie,,,,,,,
983,13,43,1936-05-03,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_1936",608,11768491,9937958,9847266,no-2010,,,984,,1327,,
984,13,43,1932-05-08,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_1932",605,11561751,9652194,9576422,no-2010,,"Available data is inconsistent, valid votes sum up to 9547422.",985,,1338,,
985,13,43,1928-04-29,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_1928",602,11395760,9548081,9469861,no-2010,,,991,,1347,,
986,13,43,1906-05-20,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_1906",575,11340527,9050858,8814000,no-2010,,,987,,1409,,
987,13,43,1902-05-11,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_1902",575,11109851,8795000,8412000,no-2010,,,,,,,
988,13,43,1910-05-08,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_1910",580,11426736,8844978,8445773,no-2010,,,986,,1391,,
989,13,43,1914-05-10,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_1914",586,11185078,8636567,8431056,no-2010,,,988,,1398,,
990,13,43,1919-10-16,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_1919",616,11445702,8130803,8028903,no-2010,,,989,,1359,,
991,13,43,1924-05-25,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_1924",574,11070360,9191809,9026837,no-2010,,,990,,1354,,
992,13,41,2015-09-20,,0,"https://en.wikipedia.org/wiki/Greek_legislative_election,_September_2015",300,9840525,5566295,5431850,,,,851,826,1157,,
993,13,63,2015-10-04,,0,"https://en.wikipedia.org/wiki/Portuguese_legislative_election,_2015",230,9684922,5408092,5206113,cne,,,702,838,917,,
994,13,29,2015-10-19,,0,"https://en.wikipedia.org/wiki/Canadian_federal_election,_2015",338,25638379,17559353,,ceoc,,,703,,919,,
995,13,40,2015-10-18,,0,"https://en.wikipedia.org/wiki/Swiss_federal_election,_2015",200,5283556,2563052,2521502,bafs,,,779,,989,,
996,13,74,2015-10-25,,0,"https://en.wikipedia.org/wiki/Polish_parliamentary_election,_2015",460,30629150,15595335,15200671,pkw,,,766,837,1146,,
997,13,20,2015-11-01,,0,"https://en.wikipedia.org/wiki/Turkish_general_election,_November_2015",550,56949009,48537695,47840231,ysk,,,975,,1173,,
998,13,27,2015-12-20,,0,"https://en.wikipedia.org/wiki/Spanish_general_election,_2015",350,34631086,25350447,25123450,mi,,,777,839,988,,
999,13,21,1915-05-07,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_1915",114,508785,,,no-2010,Number of votes is not available due to election without voting in 104 of 114 constituencies.  ,,891,,1253,,
1000,13,21,1920-07-06,,0,"https://en.wikipedia.org/wiki/Danish_Folketing_election,_July_1920",139,1276302,955565,953561,no-2010,,,893,,1248,,
1001,13,62,2015-11-08,,0,"https://en.wikipedia.org/wiki/Croatian_parliamentary_election,_2015",151,3788788,2304403,2262782,ejpr,,"Votes are given on the alliance level as votes cast for each alliance party do not add up to the total  votes cast for an alliance. Some voters did not indicate their preferential vote, but just voted for the whole alliance.",792,841,1056,,
1002,13,37,2016-02-26,,0,"https://en.wikipedia.org/wiki/Irish_general_election,_2016",158,3257661,,2132790,"eie, tc",,,698,833,904,,
1003,13,1,2016-03-06,,0,"https://en.wikipedia.org/wiki/Slovak_parliamentary_election,_2016",150,4426760,2648184,2607750,ssr,,,781,847,1027,,
1004,13,51,2016-05-22,,0,"https://en.wikipedia.org/wiki/Cypriot_legislative_election,_2016",56,543186,362542,351389,"cy-gov, parline",,,701,819,1086,,
1005,13,27,2016-06-26,,1,"https://en.wikipedia.org/wiki/Spanish_general_election,_2016",350,34597038,24161083,23935195,mi,,,998,839,1421,,
1006,13,33,2016-07-02,,0,"https://en.wikipedia.org/wiki/Australian_federal_election,_2016",150,15676659,14262016,13541101,aec,,,804,,1174,,
1007,13,62,2016-09-11,,0,"https://en.wikipedia.org/wiki/Croatian_parliamentary_election,_2016",151,3763769,1978298,,,,,1001,841,1408,,
1008,13,56,2016-10-29,,1,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_2016",63,246511,195200,189626,lis,,,798,,1482,,
1009,13,15,2016-10-09,,0,"https://en.wikipedia.org/wiki/Lithuanian_parliamentary_election,_2016",141,2514657,1273427,1220958,"parline, vrk",,,786,842,1633,,
1010,13,72,2017-06-03,,1,"https://en.wikipedia.org/wiki/Maltese_general_election,_2017",67,341856,314696,310665,,,,790,836,1046,,
1011,13,10,2017-03-26,,1,"https://en.wikipedia.org/wiki/Bulgarian_parliamentary_election,_2017",240,7004358,3682499,3513490,eg,,,840,830,1503,,
1012,13,8,2017-03-15,,0,"https://en.wikipedia.org/wiki/Dutch_general_election,_2017",150,12893466,10563456,10516041,kiesraad,,,785,846,1041,,
1013,13,44,2017-06-08,,1,"https://en.wikipedia.org/wiki/United_Kingdom_general_election,_2017",650,46843896,32294928,32204124,"bbc, hcl-rp",,,856,845,1489,,
1014,13,43,2017-06-18,,0,"https://en.wikipedia.org/wiki/French_legislative_election,_2017",577,47570988,23167508,22654164,ref,,,782,824,1508,,
1015,13,23,2016-12-11,,0,"https://en.wikipedia.org/wiki/Romanian_legislative_election,_2016",329,18403044,7261300,7047384,bec,,,787,849,1197,,
1016,13,54,2017-09-24,,0,"https://en.wikipedia.org/wiki/German_federal_election,_2017",709,61688485,46976341,46515492,bwl,,,800,825,1071,,
1017,13,9,2017-09-11,,0,"https://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_2017",169,3765245,2945352,2921657,valg,,,801,,1065,,
1018,13,11,2017-09-23,,0,"https://en.wikipedia.org/wiki/New_Zealand_general_election,_2017",120,3298009,2630173,2591868,,,,829,,1499,,
1019,13,59,2017-10-15,,0,"https://en.wikipedia.org/wiki/Austrian_legislative_election,_2017",183,6400993,5120881,5069929,bmi,,,802,818,1485,,
1020,13,68,2017-10-21,,0,"https://en.wikipedia.org/wiki/Czech_legislative_election,_2017",200,8374501,5091065,5060759,volby,,,805,820,1072,,
1021,13,56,2017-10-28,,1,"https://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_2017",63,248502,201777,196259,"hagstofa, mbl",Early election after the end of the Benediktsson III cabinet.,Empty Votes = Invalid Vote,1008,,1502,,
1022,13,5,2017-10-22,,1,"https://en.wikipedia.org/wiki/Japanese_general_election,_2017",465,106091229,56950957,55422088,"ejpr, parline",Early election on 22 October 2017.,,850,,1156,,
1023,13,39,2018-04-08,,0,"https://en.wikipedia.org/wiki/Hungarian_parliamentary_election,_2018",199,8312173,5791432,5732283,ovb,,,814,827,1104,,
1024,13,26,2018-03-04,,0,https://en.wikipedia.org/wiki/2018_Italian_general_election,630,46505350,33923321,32841025,"mdi, pc",,,789,834,1501,,
1025,13,60,2018-06-03,,0,"https://en.wikipedia.org/wiki/Slovenian_parliamentary_election,_2018",90,1712676,901454,891097,voltive,,,817,844,1144,,
1026,13,59,1920-10-17,,1,"https://en.wikipedia.org/wiki/Austrian_legislative_election,_1920",183,3752212,3011783,2980328,no-2010,,,1030,,1537,,
1027,13,59,1923-10-21,,0,"https://en.wikipedia.org/wiki/Austrian_legislative_election,_1923",165,3849484,3350855,3312606,no-2010,,,1026,,1542,,
