election_id,date,party_id,seats,cabinet_id,cabinet_formation,calculation_date
1026,1920-10-17,1013,85,1537,0,2023-11-04 21:48:14
1026,1920-10-17,973,69,1537,0,2023-11-04 21:48:14
1026,1920-10-17,2674,21,1537,0,2023-11-04 21:48:14
1026,1920-10-17,2686,1,1537,0,2023-11-04 21:48:14
1026,1920-10-17,2681,7,1537,0,2023-11-04 21:48:14
1027,1923-10-21,1013,82,1542,0,2023-11-04 21:48:14
1027,1923-10-21,973,68,1542,0,2023-11-04 21:48:14
1027,1923-10-21,2674,10,1542,0,2023-11-04 21:48:14
1027,1923-10-21,2681,5,1542,0,2023-11-04 21:48:14
1028,1927-04-24,1013,73,1546,0,2023-11-04 21:48:14
1028,1927-04-24,2674,12,1546,0,2023-11-04 21:48:14
1028,1927-04-24,973,71,1546,0,2023-11-04 21:48:14
1028,1927-04-24,2681,9,1546,0,2023-11-04 21:48:14
1029,1930-11-09,1013,66,1550,0,2023-11-04 21:48:14
1029,1930-11-09,973,72,1550,0,2023-11-04 21:48:14
1029,1930-11-09,2681,9,1550,0,2023-11-04 21:48:14
1029,1930-11-09,2685,8,1550,0,2023-11-04 21:48:14
1029,1930-11-09,2674,10,1550,0,2023-11-04 21:48:14
1030,1919-02-16,973,72,,0,2023-11-04 21:48:14
1030,1919-02-16,1013,69,,0,2023-11-04 21:48:14
1030,1919-02-16,2672,8,,0,2023-11-04 21:48:14
1030,1919-02-16,2673,2,,0,2023-11-04 21:48:14
1030,1919-02-16,2676,5,,0,2023-11-04 21:48:14
1030,1919-02-16,2677,3,,0,2023-11-04 21:48:14
1030,1919-02-16,2689,1,,0,2023-11-04 21:48:14
1030,1919-02-16,2688,1,,0,2023-11-04 21:48:14
1030,1919-02-16,2686,4,,0,2023-11-04 21:48:14
1030,1919-02-16,2678,2,,0,2023-11-04 21:48:14
1030,1919-02-16,2675,3,,0,2023-11-04 21:48:14
1031,1919-01-19,2690,22,,0,2023-11-04 21:48:14
1031,1919-01-19,558,165,,0,2023-11-04 21:48:14
1031,1919-01-19,2691,74,,0,2023-11-04 21:48:14
1031,1919-01-19,137,73,,0,2023-11-04 21:48:14
1031,1919-01-19,2697,16,,0,2023-11-04 21:48:14
1031,1919-01-19,2693,23,,0,2023-11-04 21:48:14
1031,1919-01-19,2692,41,,0,2023-11-04 21:48:14
1031,1919-01-19,2701,4,,0,2023-11-04 21:48:14
1031,1919-01-19,2289,2,,0,2023-11-04 21:48:14
1031,1919-01-19,2696,3,,0,2023-11-04 21:48:14
1032,2018-06-24,901,295,1487,0,2023-11-04 21:48:14
1032,2018-06-24,408,49,1487,0,2023-11-04 21:48:14
1032,2018-06-24,507,146,1487,0,2023-11-04 21:48:14
1032,2018-06-24,2702,43,1487,0,2023-11-04 21:48:14
1032,2018-06-24,2572,67,1487,0,2023-11-04 21:48:14
1033,1920-06-06,649,2,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2690,81,1559,0,2023-11-04 21:48:14
1033,1920-06-06,558,113,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2691,44,1559,0,2023-11-04 21:48:14
1033,1920-06-06,137,67,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2697,20,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2693,62,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2692,60,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2701,4,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2696,5,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2289,2,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2703,3,1559,0,2023-11-04 21:48:14
1033,1920-06-06,2704,3,1559,0,2023-11-04 21:48:14
1034,1924-05-04,649,62,1569,0,2023-11-04 21:48:14
1034,1924-05-04,558,100,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2691,28,1569,0,2023-11-04 21:48:14
1034,1924-05-04,137,65,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2697,16,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2693,45,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2692,95,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2701,3,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2696,5,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2695,32,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2698,7,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2705,4,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2289,1,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2703,4,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2704,2,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2706,2,1569,0,2023-11-04 21:48:14
1034,1924-05-04,2707,1,1569,0,2023-11-04 21:48:14
1035,1924-12-07,649,45,1570,0,2023-11-04 21:48:14
1035,1924-12-07,558,131,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2691,32,1570,0,2023-11-04 21:48:14
1035,1924-12-07,137,69,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2697,19,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2693,51,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2692,103,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2695,14,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2701,5,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2703,4,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2704,2,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2706,1,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2707,1,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2698,12,1570,0,2023-11-04 21:48:14
1035,1924-12-07,2696,4,1570,0,2023-11-04 21:48:14
1036,1928-05-20,649,54,1575,0,2023-11-04 21:48:14
1036,1928-05-20,558,153,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2691,25,1575,0,2023-11-04 21:48:14
1036,1928-05-20,137,61,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2697,17,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2693,45,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2692,73,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2695,12,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2698,23,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2696,4,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2703,3,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2708,2,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2709,9,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2710,2,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2701,7,1575,0,2023-11-04 21:48:14
1036,1928-05-20,2712,1,1575,0,2023-11-04 21:48:14
1037,1930-09-14,649,77,1581,0,2023-11-04 21:48:14
1037,1930-09-14,558,143,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2691,20,1581,0,2023-11-04 21:48:14
1037,1930-09-14,137,68,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2697,19,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2693,30,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2692,41,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2695,107,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2701,5,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2709,19,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2703,3,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2698,23,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2696,3,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2711,4,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2700,14,1581,0,2023-11-04 21:48:14
1037,1930-09-14,2712,1,1581,0,2023-11-04 21:48:14
1038,1932-07-31,649,89,1579,0,2023-11-04 21:48:14
1038,1932-07-31,558,133,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2691,4,1579,0,2023-11-04 21:48:14
1038,1932-07-31,137,75,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2697,22,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2693,7,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2692,37,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2695,230,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2701,2,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2704,1,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2703,2,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2700,3,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2710,1,1579,0,2023-11-04 21:48:14
1038,1932-07-31,2698,2,1579,0,2023-11-04 21:48:14
1039,1932-11-06,649,100,1580,0,2023-11-04 21:48:14
1039,1932-11-06,558,121,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2691,2,1580,0,2023-11-04 21:48:14
1039,1932-11-06,137,70,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2697,20,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2693,11,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2692,51,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2695,196,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2696,1,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2700,5,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2701,3,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2698,1,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2703,2,1580,0,2023-11-04 21:48:14
1039,1932-11-06,2704,1,1580,0,2023-11-04 21:48:14
1040,1933-03-05,649,81,1578,0,2023-11-04 21:48:14
1040,1933-03-05,558,120,1578,0,2023-11-04 21:48:14
1040,1933-03-05,2691,5,1578,0,2023-11-04 21:48:14
1040,1933-03-05,137,73,1578,0,2023-11-04 21:48:14
1040,1933-03-05,2697,19,1578,0,2023-11-04 21:48:14
1040,1933-03-05,2693,2,1578,0,2023-11-04 21:48:14
1040,1933-03-05,2692,52,1578,0,2023-11-04 21:48:14
1040,1933-03-05,2695,288,1578,0,2023-11-04 21:48:14
1040,1933-03-05,2701,2,1578,0,2023-11-04 21:48:14
1040,1933-03-05,2700,4,1578,0,2023-11-04 21:48:14
1040,1933-03-05,2703,1,1578,0,2023-11-04 21:48:14
1041,2018-09-09,657,70,1587,1,2023-11-04 21:48:14
1041,2018-09-09,1461,31,1587,1,2023-11-04 21:48:14
1041,2018-09-09,892,20,1587,1,2023-11-04 21:48:14
1041,2018-09-09,282,22,1587,1,2023-11-04 21:48:14
1041,2018-09-09,904,100,1587,1,2023-11-04 21:48:14
1041,2018-09-09,882,28,1587,1,2023-11-04 21:48:14
1041,2018-09-09,1154,16,1587,1,2023-11-04 21:48:14
1041,2018-09-09,1546,62,1587,1,2023-11-04 21:48:14
1042,2018-10-06,2717,16,1591,1,2023-11-04 21:48:14
1042,2018-10-06,521,13,1591,1,2023-11-04 21:48:14
1042,2018-10-06,1100,23,1591,1,2023-11-04 21:48:14
1042,2018-10-06,1666,8,1591,1,2023-11-04 21:48:14
1042,2018-10-06,2715,16,1591,1,2023-11-04 21:48:14
1042,2018-10-06,466,11,1591,1,2023-11-04 21:48:14
1042,2018-10-06,2878,13,1591,1,2023-11-04 21:48:14
1043,2018-10-14,2256,2,1069,0,2023-11-04 21:48:14
1043,2018-10-14,310,9,1069,0,2023-11-04 21:48:14
1043,2018-10-14,701,10,1069,0,2023-11-04 21:48:14
1043,2018-10-14,1234,21,1069,0,2023-11-04 21:48:14
1043,2018-10-14,967,12,1069,0,2023-11-04 21:48:14
1043,2018-10-14,1582,4,1069,0,2023-11-04 21:48:14
1043,2018-10-14,457,2,1069,0,2023-11-04 21:48:14
1044,2019-03-03,113,34,1495,0,2023-11-04 21:48:14
1044,2019-03-03,1137,26,1495,0,2023-11-04 21:48:14
1044,2019-03-03,417,19,1495,0,2023-11-04 21:48:14
1044,2019-03-03,1597,12,1495,0,2023-11-04 21:48:14
1044,2019-03-03,1448,10,1495,0,2023-11-04 21:48:14
1045,2019-04-14,94,31,1510,0,2023-11-04 21:48:14
1045,2019-04-14,200,39,1510,0,2023-11-04 21:48:14
1045,2019-04-14,1118,38,1510,0,2023-11-04 21:48:14
1045,2019-04-14,395,40,1510,0,2023-11-04 21:48:14
1045,2019-04-14,1062,20,1510,0,2023-11-04 21:48:14
1045,2019-04-14,1292,16,1510,0,2023-11-04 21:48:14
1045,2019-04-14,585,9,1510,0,2023-11-04 21:48:14
1045,2019-04-14,1463,5,1510,0,2023-11-04 21:48:14
1045,2019-04-14,66,1,1510,0,2023-11-04 21:48:14
1045,2019-04-14,2801,1,1510,0,2023-11-04 21:48:14
1046,2019-04-28,902,123,1601,1,2023-11-04 21:48:14
1046,2019-04-28,645,66,1601,1,2023-11-04 21:48:14
1046,2019-04-28,2375,57,1601,1,2023-11-04 21:48:14
1046,2019-04-28,2380,24,1601,1,2023-11-04 21:48:14
1046,2019-04-28,757,15,1601,1,2023-11-04 21:48:14
1046,2019-04-28,2605,7,1601,1,2023-11-04 21:48:14
1046,2019-04-28,1361,6,1601,1,2023-11-04 21:48:14
1046,2019-04-28,2603,4,1601,1,2023-11-04 21:48:14
1046,2019-04-28,234,2,1601,1,2023-11-04 21:48:14
1046,2019-04-28,2723,2,1601,1,2023-11-04 21:48:14
1046,2019-04-28,2294,2,1601,1,2023-11-04 21:48:14
1046,2019-04-28,2376,33,1601,1,2023-11-04 21:48:14
1046,2019-04-28,2606,7,1601,1,2023-11-04 21:48:14
1046,2019-04-28,2604,2,1601,1,2023-11-04 21:48:14
1047,2019-04-09,678,35,1602,1,2023-11-04 21:48:14
1047,2019-04-09,2725,35,1602,1,2023-11-04 21:48:14
1047,2019-04-09,788,8,1602,1,2023-11-04 21:48:14
1047,2019-04-09,1303,8,1602,1,2023-11-04 21:48:14
1047,2019-04-09,244,6,1602,1,2023-11-04 21:48:14
1047,2019-04-09,1816,5,1602,1,2023-11-04 21:48:14
1047,2019-04-09,2726,5,1602,1,2023-11-04 21:48:14
1047,2019-04-09,1419,4,1602,1,2023-11-04 21:48:14
1047,2019-04-09,2410,4,1602,1,2023-11-04 21:48:14
1047,2019-04-09,732,6,1602,1,2023-11-04 21:48:14
1047,2019-04-09,1846,4,1602,1,2023-11-04 21:48:14
1048,2019-05-26,161,13,1621,1,2023-11-04 21:48:14
1048,2019-05-26,1110,12,1621,1,2023-11-04 21:48:14
1048,2019-05-26,1192,5,1621,1,2023-11-04 21:48:14
1048,2019-05-26,915,14,1621,1,2023-11-04 21:48:14
1048,2019-05-26,501,25,1621,1,2023-11-04 21:48:14
1048,2019-05-26,993,18,1621,1,2023-11-04 21:48:14
1048,2019-05-26,723,12,1621,1,2023-11-04 21:48:14
1048,2019-05-26,969,2,1621,1,2023-11-04 21:48:14
1048,2019-05-26,256,12,1621,1,2023-11-04 21:48:14
1048,2019-05-26,1594,8,1621,1,2023-11-04 21:48:14
1048,2019-05-26,1029,9,1621,1,2023-11-04 21:48:14
1048,2019-05-26,1378,20,1621,1,2023-11-04 21:48:14
1077,2019-06-05,1629,48,1497,0,2023-11-04 21:48:14
1077,2019-06-05,211,16,1497,0,2023-11-04 21:48:14
1077,2019-06-05,590,12,1497,0,2023-11-04 21:48:14
1077,2019-06-05,2781,4,1497,0,2023-11-04 21:48:14
1077,2019-06-05,1644,14,1497,0,2023-11-04 21:48:14
1077,2019-06-05,376,4,1497,0,2023-11-04 21:48:14
1077,2019-06-05,1418,16,1497,0,2023-11-04 21:48:14
1077,2019-06-05,1605,43,1497,0,2023-11-04 21:48:14
1077,2019-06-05,306,13,1497,0,2023-11-04 21:48:14
1077,2019-06-05,2567,5,1497,0,2023-11-04 21:48:14
1077,2019-06-05,1892,1,1497,0,2023-11-04 21:48:14
1077,2019-06-05,1894,1,1497,0,2023-11-04 21:48:14
1077,2019-06-05,1891,1,1497,0,2023-11-04 21:48:14
1077,2019-06-05,74,1,1497,0,2023-11-04 21:48:14
1078,2019-07-07,47,158,1593,0,2023-11-04 21:48:14
1078,2019-07-07,1592,86,1593,0,2023-11-04 21:48:14
1078,2019-07-07,1338,22,1593,0,2023-11-04 21:48:14
1078,2019-07-07,614,15,1593,0,2023-11-04 21:48:14
1078,2019-07-07,2780,10,1593,0,2023-11-04 21:48:14
1078,2019-07-07,2742,9,1593,0,2023-11-04 21:48:14
1079,2019-09-17,2725,33,1613,1,2023-11-04 21:48:14
1079,2019-09-17,678,32,1613,1,2023-11-04 21:48:14
1079,2019-09-17,788,9,1613,1,2023-11-04 21:48:14
1079,2019-09-17,1816,8,1613,1,2023-11-04 21:48:14
1079,2019-09-17,1303,7,1613,1,2023-11-04 21:48:14
1079,2019-09-17,732,13,1613,1,2023-11-04 21:48:14
1079,2019-09-17,2726,7,1613,1,2023-11-04 21:48:14
1079,2019-09-17,244,6,1613,1,2023-11-04 21:48:14
1079,2019-09-17,1419,5,1613,1,2023-11-04 21:48:14
1080,2019-09-29,1013,71,1608,1,2023-11-04 21:48:14
1080,2019-09-29,973,40,1608,1,2023-11-04 21:48:14
1080,2019-09-29,50,31,1608,1,2023-11-04 21:48:14
1080,2019-09-29,2255,15,1608,1,2023-11-04 21:48:14
1080,2019-09-29,1429,26,1608,1,2023-11-04 21:48:14
1081,2019-10-06,725,108,1198,0,2023-11-04 21:48:14
1081,2019-10-06,1273,79,1198,0,2023-11-04 21:48:14
1081,2019-10-06,557,19,1198,0,2023-11-04 21:48:14
1081,2019-10-06,1295,12,1198,0,2023-11-04 21:48:14
1081,2019-10-06,251,5,1198,0,2023-11-04 21:48:14
1081,2019-10-06,1781,4,1198,0,2023-11-04 21:48:14
1081,2019-10-06,2374,1,1198,0,2023-11-04 21:48:14
1081,2019-10-06,2788,1,1198,0,2023-11-04 21:48:14
1081,2019-10-06,2789,1,1198,0,2023-11-04 21:48:14
1082,2019-10-13,528,235,1526,0,2023-11-04 21:48:14
1082,2019-10-13,512,134,1526,0,2023-11-04 21:48:14
1082,2019-10-13,629,24,1526,0,2023-11-04 21:48:14
1082,2019-10-13,2740,19,1526,0,2023-11-04 21:48:14
1082,2019-10-13,2790,6,1526,0,2023-11-04 21:48:14
1082,2019-10-13,664,20,1526,0,2023-11-04 21:48:14
1082,2019-10-13,1104,1,1526,0,2023-11-04 21:48:14
1082,2019-10-13,2600,6,1526,0,2023-11-04 21:48:14
1082,2019-10-13,1011,3,1526,0,2023-11-04 21:48:14
1082,2019-10-13,900,1,1526,0,2023-11-04 21:48:14
1082,2019-10-13,2602,5,1526,0,2023-11-04 21:48:14
1082,2019-10-13,2398,5,1526,0,2023-11-04 21:48:14
1082,2019-10-13,2287,1,1526,0,2023-11-04 21:48:14
1083,2019-10-20,26,29,1212,0,2023-11-04 21:48:14
1083,2019-10-20,531,25,1212,0,2023-11-04 21:48:14
1083,2019-10-20,35,39,1212,0,2023-11-04 21:48:14
1083,2019-10-20,750,53,1212,0,2023-11-04 21:48:14
1083,2019-10-20,602,3,1212,0,2023-11-04 21:48:14
1083,2019-10-20,1167,1,1212,0,2023-11-04 21:48:14
1083,2019-10-20,1226,1,1212,0,2023-11-04 21:48:14
1083,2019-10-20,141,28,1212,0,2023-11-04 21:48:14
1083,2019-10-20,1318,1,1212,0,2023-11-04 21:48:14
1083,2019-10-20,1500,1,1212,0,2023-11-04 21:48:14
1083,2019-10-20,308,16,1212,0,2023-11-04 21:48:14
1083,2019-10-20,1213,3,1212,0,2023-11-04 21:48:14
1084,2019-10-21,1255,121,1620,1,2023-11-04 21:48:14
1084,2019-10-21,368,157,1620,1,2023-11-04 21:48:14
1084,2019-10-21,296,24,1620,1,2023-11-04 21:48:14
1084,2019-10-21,448,32,1620,1,2023-11-04 21:48:14
1084,2019-10-21,1259,3,1620,1,2023-11-04 21:48:14
1084,2019-10-21,1189,1,1620,1,2023-11-04 21:48:14
1085,2019-11-10,902,120,1601,0,2023-11-04 21:48:14
1085,2019-11-10,645,89,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2380,52,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2375,10,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2605,8,1601,0,2023-11-04 21:48:14
1085,2019-11-10,1361,6,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2603,5,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2723,2,1601,0,2023-11-04 21:48:14
1085,2019-11-10,234,2,1601,0,2023-11-04 21:48:14
1085,2019-11-10,520,1,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2376,26,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2606,7,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2604,2,1601,0,2023-11-04 21:48:14
1085,2019-11-10,757,13,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2792,2,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2804,2,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2607,1,1601,0,2023-11-04 21:48:14
1085,2019-11-10,2294,2,1601,0,2023-11-04 21:48:14
1086,2019-12-12,773,365,1599,0,2023-11-04 21:48:14
1086,2019-12-12,1556,203,1599,0,2023-11-04 21:48:14
1086,2019-12-12,1284,48,1599,0,2023-11-04 21:48:14
1086,2019-12-12,659,11,1599,0,2023-11-04 21:48:14
1086,2019-12-12,319,8,1599,0,2023-11-04 21:48:14
1086,2019-12-12,689,7,1599,0,2023-11-04 21:48:14
1086,2019-12-12,311,4,1599,0,2023-11-04 21:48:14
1086,2019-12-12,1023,2,1599,0,2023-11-04 21:48:14
1086,2019-12-12,467,1,1599,0,2023-11-04 21:48:14
1086,2019-12-12,2731,1,1599,0,2023-11-04 21:48:14
1087,2019-05-18,1411,44,1585,0,2023-11-04 21:48:14
1087,2019-05-18,154,23,1585,0,2023-11-04 21:48:14
1087,2019-05-18,184,10,1585,0,2023-11-04 21:48:14
1087,2019-05-18,1253,68,1585,0,2023-11-04 21:48:14
1087,2019-05-18,751,1,1585,0,2023-11-04 21:48:14
1087,2019-05-18,2258,1,1585,0,2023-11-04 21:48:14
1087,2019-05-18,2630,1,1585,0,2023-11-04 21:48:14
1087,2019-05-18,1396,3,1585,0,2023-11-04 21:48:14
1088,2020-02-08,2217,37,1641,1,2023-11-04 21:48:14
1088,2020-02-08,280,38,1641,1,2023-11-04 21:48:14
1088,2020-02-08,1393,35,1641,1,2023-11-04 21:48:14
1088,2020-02-08,30,19,1641,1,2023-11-04 21:48:14
1088,2020-02-08,1573,12,1641,1,2023-11-04 21:48:14
1088,2020-02-08,318,6,1641,1,2023-11-04 21:48:14
1088,2020-02-08,2619,6,1641,1,2023-11-04 21:48:14
1088,2020-02-08,2776,5,1641,1,2023-11-04 21:48:14
1088,2020-02-08,2795,1,1641,1,2023-11-04 21:48:14
1088,2020-02-08,2621,1,1641,1,2023-11-04 21:48:14
1089,2020-02-29,1759,53,1529,0,2023-11-04 21:48:14
1089,2020-02-29,220,38,1529,0,2023-11-04 21:48:14
1089,2020-02-29,2623,17,1529,0,2023-11-04 21:48:14
1089,2020-02-29,586,17,1529,0,2023-11-04 21:48:14
1089,2020-02-29,1460,13,1529,0,2023-11-04 21:48:14
1089,2020-02-29,2796,12,1529,0,2023-11-04 21:48:14
1090,2020-03-02,678,36,1613,0,2023-11-04 21:48:14
1090,2020-03-02,2725,33,1613,0,2023-11-04 21:48:14
1090,2020-03-02,732,15,1613,0,2023-11-04 21:48:14
1090,2020-03-02,788,9,1613,0,2023-11-04 21:48:14
1090,2020-03-02,1303,7,1613,0,2023-11-04 21:48:14
1090,2020-03-02,1816,7,1613,0,2023-11-04 21:48:14
1090,2020-03-02,2726,6,1613,0,2023-11-04 21:48:14
1090,2020-03-02,244,7,1613,0,2023-11-04 21:48:14
1091,2020-10-11,1045,50,1615,0,2023-11-04 21:48:14
1091,2020-10-11,191,32,1615,0,2023-11-04 21:48:14
1091,2020-10-11,581,10,1615,0,2023-11-04 21:48:14
1091,2020-10-11,1277,13,1615,0,2023-11-04 21:48:14
1091,2020-10-11,2805,11,1615,0,2023-11-04 21:48:14
1091,2020-10-11,482,13,1615,0,2023-11-04 21:48:14
1091,2020-10-11,28,3,1615,0,2023-11-04 21:48:14
1091,2020-10-11,2763,3,1615,0,2023-11-04 21:48:14
1091,2020-10-11,2634,1,1615,0,2023-11-04 21:48:14
1091,2020-10-11,21,1,1615,0,2023-11-04 21:48:14
1091,2020-10-11,58,4,1615,0,2023-11-04 21:48:14
1092,2020-10-17,878,65,1518,0,2023-11-04 21:48:14
1092,2020-10-17,997,33,1518,0,2023-11-04 21:48:14
1092,2020-10-17,1171,10,1518,0,2023-11-04 21:48:14
1092,2020-10-17,617,10,1518,0,2023-11-04 21:48:14
1092,2020-10-17,114,2,1518,0,2023-11-04 21:48:14
1093,2020-12-06,1120,110,1626,0,2023-11-04 21:48:14
1093,2020-12-06,1015,93,1626,0,2023-11-04 21:48:14
1093,2020-12-06,2646,55,1626,0,2023-11-04 21:48:14
1093,2020-12-06,2807,33,1626,0,2023-11-04 21:48:14
1093,2020-12-06,425,18,1626,0,2023-11-04 21:48:14
1093,2020-12-06,948,21,1626,0,2023-11-04 21:48:14
1094,2020-07-05,276,66,1512,0,2023-11-04 21:48:14
1094,2020-07-05,1493,41,1512,0,2023-11-04 21:48:14
1094,2020-07-05,2809,16,1512,0,2023-11-04 21:48:14
1094,2020-07-05,2615,8,1512,0,2023-11-04 21:48:14
1094,2020-07-05,2810,7,1512,0,2023-11-04 21:48:14
1094,2020-07-05,2772,3,1512,0,2023-11-04 21:48:14
1094,2020-07-05,1384,1,1512,0,2023-11-04 21:48:14
1094,2020-07-05,2614,1,1512,0,2023-11-04 21:48:14
1094,2020-07-05,2192,5,1512,0,2023-11-04 21:48:14
1094,2020-07-05,2133,3,1512,0,2023-11-04 21:48:14
1095,2021-05-30,572,15,1659,1,2023-11-04 21:48:14
1095,2021-05-30,1575,17,1659,1,2023-11-04 21:48:14
1095,2021-05-30,851,9,1659,1,2023-11-04 21:48:14
1095,2021-05-30,1768,4,1659,1,2023-11-04 21:48:14
1095,2021-05-30,945,4,1659,1,2023-11-04 21:48:14
1095,2021-05-30,1621,3,1659,1,2023-11-04 21:48:14
1095,2021-05-30,2741,4,1659,1,2023-11-04 21:48:14
1097,2021-03-17,1409,34,1648,0,2023-11-04 21:48:14
1097,2021-03-17,1501,17,1648,0,2023-11-04 21:48:14
1097,2021-03-17,235,15,1648,0,2023-11-04 21:48:14
1097,2021-03-17,345,24,1648,0,2023-11-04 21:48:14
1097,2021-03-17,756,8,1648,0,2023-11-04 21:48:14
1097,2021-03-17,357,9,1648,0,2023-11-04 21:48:14
1097,2021-03-17,742,9,1648,0,2023-11-04 21:48:14
1097,2021-03-17,1206,5,1648,0,2023-11-04 21:48:14
1097,2021-03-17,990,6,1648,0,2023-11-04 21:48:14
1097,2021-03-17,2109,1,1648,0,2023-11-04 21:48:14
1097,2021-03-17,1251,3,1648,0,2023-11-04 21:48:14
1097,2021-03-17,2641,3,1648,0,2023-11-04 21:48:14
1097,2021-03-17,2642,8,1648,0,2023-11-04 21:48:14
1097,2021-03-17,2735,3,1648,0,2023-11-04 21:48:14
1097,2021-03-17,2823,3,1648,0,2023-11-04 21:48:14
1097,2021-03-17,2824,1,1648,0,2023-11-04 21:48:14
1097,2021-03-17,2288,1,1648,0,2023-11-04 21:48:14
1098,2021-10-31,1193,72,1647,0,2023-11-04 21:48:14
1098,2021-10-31,1540,9,1647,0,2023-11-04 21:48:14
1098,2021-10-31,2657,39,1647,0,2023-11-04 21:48:14
1098,2021-10-31,2826,25,1647,0,2023-11-04 21:48:14
